# [2025-02-18 00:22:33,184] INFO: Loading Hamiltonian from saved file
# [2025-02-18 00:22:35,407] INFO: Setting up the training loop
# [2025-02-18 00:22:36,672] INFO: Initializing parameters and states
# [2025-02-18 00:22:45,710] INFO: Burning in the sampler for 100 steps
# [2025-02-18 00:22:52,917] INFO: Start training
# HF energy from loaded: -101.70472113364448
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
623	-102.5252	-102.5252	-86.1605	0.8404	55.5449	0.5419	2.7e-04	10.3731
624	-102.4951	-102.4951	-86.1322	0.8404	55.5394	0.5420	2.7e-04	10.3755
625	-102.4985	-102.4985	-86.0761	0.8398	55.5793	0.5426	2.7e-04	10.3899
626	-102.5119	-102.5119	-86.4890	0.8437	55.0082	0.5368	2.7e-04	10.3718
627	-102.5386	-102.5386	-86.6493	0.8450	54.7930	0.5347	2.7e-04	10.3553
628	-102.5097	-102.5097	-86.2753	0.8416	55.3432	0.5400	2.7e-04	10.3370
629	-102.5019	-102.5019	-86.2480	0.8414	55.3623	0.5404	2.7e-04	10.3726
630	-102.5410	-102.5410	-86.3850	0.8424	55.2021	0.5387	2.7e-04	10.3670
631	-102.5119	-102.5119	-86.1053	0.8400	55.5925	0.5426	2.7e-04	10.3796
632	-102.5034	-102.5034	-86.3404	0.8423	55.2339	0.5390	2.7e-04	10.3629
633	-102.5407	-102.5407	-86.1681	0.8403	55.5427	0.5419	2.7e-04	10.3684
