                         1   -1.7086925494423218e+02   -4.3017992643997805e-04    5.3861014282905427e-04
                        11   -1.7086925840263407e+02   -4.3658892577006544e-04    5.0566444678295640e-04
                        13   -1.7086925809205465e+02   -4.3338485796013375e-04    5.7100395547271261e-04
                       143   -1.7086926603048724e+02   -4.4575248503122254e-04    0.0000000000000000e+00
