# [2025-02-11 09:29:54,800] INFO: Loading Hamiltonian from saved file
# [2025-02-11 09:29:58,229] INFO: Setting up the training loop
# [2025-02-11 09:29:59,598] INFO: Initializing parameters and states
# [2025-02-11 09:30:09,130] INFO: Burning in the sampler for 100 steps
# [2025-02-11 09:30:17,099] INFO: Start training
# HF energy from loaded: -108.94937785719046
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
80	-109.2191	-109.2191	-108.5521	0.9939	12.0531	0.1103	3.0e-04	0.5450
81	-109.2241	-109.2241	-108.5529	0.9939	12.0886	0.1107	3.0e-04	0.5437
82	-109.1984	-109.1984	-108.5300	0.9939	12.0658	0.1105	3.0e-04	0.5443
83	-109.2101	-109.2101	-108.5228	0.9937	12.2331	0.1120	3.0e-04	0.5446
84	-109.2271	-109.2271	-108.5549	0.9938	12.1025	0.1108	2.9e-04	0.5452
85	-109.2331	-109.2331	-108.5564	0.9938	12.1417	0.1111	2.9e-04	0.5442
86	-109.2058	-109.2058	-108.5059	0.9936	12.3477	0.1130	2.9e-04	0.5446
87	-109.2058	-109.2058	-108.5200	0.9937	12.2171	0.1119	2.9e-04	0.5431
88	-109.2330	-109.2330	-108.5347	0.9936	12.3321	0.1129	2.9e-04	0.5461
89	-109.2491	-109.2491	-108.5426	0.9935	12.4027	0.1135	2.9e-04	0.5436
90	-109.2239	-109.2239	-108.5381	0.9937	12.2197	0.1119	2.9e-04	0.5458
91	-109.2427	-109.2427	-108.5555	0.9937	12.2316	0.1120	2.9e-04	0.5452
92	-109.2293	-109.2293	-108.5239	0.9935	12.3883	0.1134	2.9e-04	0.5449
93	-109.2243	-109.2243	-108.4965	0.9933	12.5775	0.1152	2.9e-04	0.5425
94	-109.2419	-109.2419	-108.4998	0.9932	12.7092	0.1163	2.9e-04	0.5438
95	-109.2435	-109.2435	-108.4735	0.9930	12.9445	0.1185	2.9e-04	0.5457
96	-109.2379	-109.2379	-108.4725	0.9930	12.9111	0.1182	2.9e-04	0.5447
97	-109.2334	-109.2334	-108.4646	0.9930	12.9339	0.1184	2.9e-04	0.5465
98	-109.2312	-109.2312	-108.4486	0.9928	13.0520	0.1195	2.9e-04	0.5440
99	-109.2272	-109.2272	-108.4809	0.9932	12.7458	0.1167	2.9e-04	0.5439
100	-109.2273	-109.2273	-108.4887	0.9932	12.6787	0.1161	2.9e-04	0.5448
101	-109.2358	-109.2358	-108.4786	0.9931	12.8298	0.1175	2.9e-04	0.5415
102	-109.2321	-109.2321	-108.4777	0.9931	12.8170	0.1173	2.9e-04	0.5468
103	-109.2405	-109.2405	-108.4335	0.9926	13.2499	0.1213	2.9e-04	0.5456
104	-109.2500	-109.2500	-108.4628	0.9928	13.0878	0.1198	2.9e-04	0.5449
105	-109.2204	-109.2204	-108.4273	0.9927	13.1350	0.1203	2.9e-04	0.5441
106	-109.2471	-109.2471	-108.4531	0.9927	13.1454	0.1203	2.9e-04	0.5470
107	-109.2313	-109.2313	-108.4187	0.9926	13.2974	0.1217	2.9e-04	0.5453
108	-109.2416	-109.2416	-108.4017	0.9923	13.5216	0.1238	2.9e-04	0.5432
109	-109.2533	-109.2533	-108.4297	0.9925	13.3876	0.1225	2.9e-04	0.5446
110	-109.2475	-109.2475	-108.4181	0.9924	13.4353	0.1230	2.9e-04	0.5453
111	-109.2259	-109.2259	-108.4015	0.9925	13.3890	0.1226	2.9e-04	0.5438
112	-109.2494	-109.2494	-108.4199	0.9924	13.4258	0.1229	2.9e-04	0.5436
113	-109.2490	-109.2490	-108.4218	0.9924	13.4138	0.1228	2.9e-04	0.5459
114	-109.2517	-109.2517	-108.3925	0.9921	13.6651	0.1251	2.9e-04	0.5457
115	-109.2554	-109.2554	-108.4042	0.9922	13.6107	0.1246	2.9e-04	0.5437
116	-109.2456	-109.2456	-108.3853	0.9921	13.6783	0.1252	2.9e-04	0.5457
117	-109.2547	-109.2547	-108.3740	0.9919	13.8422	0.1267	2.9e-04	0.5443
118	-109.2594	-109.2594	-108.3457	0.9916	14.0955	0.1290	2.9e-04	0.5452
119	-109.2524	-109.2524	-108.3512	0.9918	13.9968	0.1281	2.9e-04	0.5440
120	-109.2484	-109.2484	-108.3540	0.9918	13.9494	0.1277	2.9e-04	0.5456
121	-109.2558	-109.2558	-108.3495	0.9917	14.0388	0.1285	2.9e-04	0.5437
122	-109.2429	-109.2429	-108.3467	0.9918	13.9596	0.1278	2.9e-04	0.5457
123	-109.2439	-109.2439	-108.3338	0.9917	14.0664	0.1288	2.9e-04	0.5437
124	-109.2400	-109.2400	-108.3431	0.9918	13.9646	0.1279	2.9e-04	0.5454
125	-109.2404	-109.2404	-108.3170	0.9915	14.1720	0.1298	2.9e-04	0.5468
126	-109.2502	-109.2502	-108.3180	0.9915	14.2340	0.1304	2.9e-04	0.5440
127	-109.2528	-109.2528	-108.3239	0.9915	14.2113	0.1301	2.9e-04	0.5451
128	-109.2491	-109.2491	-108.3265	0.9916	14.1602	0.1296	2.9e-04	0.5448
129	-109.2425	-109.2425	-108.3102	0.9915	14.2370	0.1304	2.9e-04	0.5458
130	-109.2410	-109.2410	-108.3216	0.9916	14.1412	0.1295	2.9e-04	0.5459
131	-109.2469	-109.2469	-108.3117	0.9914	14.2565	0.1306	2.9e-04	0.5436
132	-109.2500	-109.2500	-108.2839	0.9912	14.4851	0.1327	2.9e-04	0.5454
133	-109.2429	-109.2429	-108.2841	0.9912	14.4334	0.1322	2.9e-04	0.5454
134	-109.2483	-109.2483	-108.3212	0.9915	14.1943	0.1300	2.9e-04	0.5466
135	-109.2494	-109.2494	-108.2933	0.9912	14.4184	0.1320	2.9e-04	0.5454
136	-109.2550	-109.2550	-108.2593	0.9909	14.7072	0.1347	2.9e-04	0.5436
137	-109.2606	-109.2606	-108.2500	0.9908	14.8166	0.1357	2.9e-04	0.5423
138	-109.2577	-109.2577	-108.2670	0.9909	14.6728	0.1344	2.9e-04	0.5456
139	-109.2571	-109.2571	-108.2772	0.9910	14.5911	0.1336	2.9e-04	0.5426
140	-109.2508	-109.2508	-108.2300	0.9907	14.8919	0.1364	2.9e-04	0.5454
141	-109.2449	-109.2449	-108.2669	0.9910	14.5787	0.1335	2.9e-04	0.5472
142	-109.2723	-109.2723	-108.2520	0.9907	14.8877	0.1363	2.9e-04	0.5464
143	-109.2476	-109.2476	-108.2360	0.9907	14.8265	0.1358	2.9e-04	0.5446
144	-109.2553	-109.2553	-108.2483	0.9908	14.7893	0.1354	2.9e-04	0.5448
145	-109.2543	-109.2543	-108.2323	0.9906	14.9006	0.1365	2.9e-04	0.5440
146	-109.2560	-109.2560	-108.2450	0.9907	14.8230	0.1357	2.9e-04	0.5466
147	-109.2553	-109.2553	-108.2206	0.9905	14.9935	0.1373	2.9e-04	0.5461
148	-109.2483	-109.2483	-108.2041	0.9904	15.0582	0.1379	2.9e-04	0.5453
149	-109.2643	-109.2643	-108.2291	0.9905	14.9994	0.1373	2.9e-04	0.5443
150	-109.2763	-109.2763	-108.2406	0.9905	14.9905	0.1373	2.9e-04	0.5463
151	-109.2642	-109.2642	-108.2119	0.9904	15.1236	0.1384	2.9e-04	0.5446
152	-109.2543	-109.2543	-108.1870	0.9902	15.2258	0.1394	2.9e-04	0.5444
153	-109.2602	-109.2602	-108.1981	0.9903	15.1883	0.1391	2.9e-04	0.5451
154	-109.2524	-109.2524	-108.1782	0.9902	15.2718	0.1399	2.9e-04	0.5461
155	-109.2733	-109.2733	-108.1880	0.9901	15.3490	0.1406	2.9e-04	0.5447
156	-109.2554	-109.2554	-108.1891	0.9902	15.2209	0.1394	2.9e-04	0.5451
157	-109.2505	-109.2505	-108.1997	0.9904	15.1044	0.1383	2.9e-04	0.5442
158	-109.2581	-109.2581	-108.1776	0.9901	15.3049	0.1402	2.9e-04	0.5442
159	-109.2643	-109.2643	-108.1384	0.9897	15.6357	0.1432	2.9e-04	0.5461
160	-109.2636	-109.2636	-108.1569	0.9899	15.5027	0.1420	2.9e-04	0.5449
161	-109.2693	-109.2693	-108.1665	0.9899	15.4735	0.1417	2.9e-04	0.5452
162	-109.2968	-109.2968	-108.1762	0.9897	15.5940	0.1427	2.9e-04	0.5466
163	-109.2513	-109.2513	-108.1524	0.9899	15.4487	0.1415	2.9e-04	0.5443
164	-109.2562	-109.2562	-108.1289	0.9897	15.6475	0.1433	2.9e-04	0.5439
165	-109.2646	-109.2646	-108.1466	0.9898	15.5813	0.1427	2.9e-04	0.5446
166	-109.2600	-109.2600	-108.1376	0.9897	15.6087	0.1430	2.9e-04	0.5457
167	-109.2612	-109.2612	-108.1263	0.9896	15.6958	0.1438	2.9e-04	0.5434
168	-109.2431	-109.2431	-108.1586	0.9901	15.3455	0.1406	2.9e-04	0.5459
169	-109.2707	-109.2707	-108.1346	0.9896	15.6918	0.1437	2.9e-04	0.5440
170	-109.2454	-109.2454	-108.0822	0.9894	15.8884	0.1455	2.9e-04	0.5453
171	-109.2588	-109.2588	-108.1000	0.9894	15.8519	0.1452	2.9e-04	0.5435
172	-109.2640	-109.2640	-108.1059	0.9894	15.8530	0.1452	2.9e-04	0.5469
173	-109.2525	-109.2525	-108.0866	0.9893	15.9105	0.1457	2.9e-04	0.5448
174	-109.2410	-109.2410	-108.0472	0.9891	16.0981	0.1474	2.9e-04	0.5447
175	-109.2678	-109.2678	-108.0414	0.9888	16.3133	0.1494	2.9e-04	0.5442
176	-109.2846	-109.2846	-108.0432	0.9886	16.4107	0.1503	2.9e-04	0.5455
177	-109.2528	-109.2528	-108.0806	0.9893	15.9532	0.1461	2.9e-04	0.5442
178	-109.2585	-109.2585	-107.9751	0.9883	16.6856	0.1528	2.9e-04	0.5447
179	-109.2677	-109.2677	-108.0323	0.9887	16.3702	0.1499	2.9e-04	0.5448
180	-109.2571	-109.2571	-107.9986	0.9885	16.5264	0.1513	2.9e-04	0.5458
181	-109.2634	-109.2634	-108.0026	0.9885	16.5364	0.1515	2.9e-04	0.5447
182	-109.2640	-109.2640	-107.9979	0.9884	16.5693	0.1518	2.9e-04	0.5447
183	-109.2647	-109.2647	-108.0356	0.9888	16.3328	0.1496	2.9e-04	0.5441
184	-109.2559	-109.2559	-108.0367	0.9888	16.2639	0.1490	2.9e-04	0.5452
185	-109.2633	-109.2633	-108.0078	0.9885	16.5050	0.1511	2.9e-04	0.5444
186	-109.2702	-109.2702	-108.0362	0.9887	16.3597	0.1498	2.9e-04	0.5447
187	-109.2701	-109.2701	-108.0314	0.9887	16.3953	0.1501	2.9e-04	0.5440
188	-109.2692	-109.2692	-107.9916	0.9883	16.6445	0.1524	2.9e-04	0.5448
189	-109.2702	-109.2702	-107.9810	0.9882	16.7235	0.1531	2.9e-04	0.5448
190	-109.2689	-109.2689	-107.9895	0.9883	16.6594	0.1526	2.9e-04	0.5426
191	-109.2718	-109.2718	-108.0260	0.9886	16.4351	0.1505	2.9e-04	0.5470
192	-109.2899	-109.2899	-108.0385	0.9886	16.4767	0.1509	2.9e-04	0.5455
193	-109.2771	-109.2771	-107.9946	0.9883	16.6785	0.1528	2.9e-04	0.5466
194	-109.2670	-109.2670	-108.0269	0.9887	16.4011	0.1502	2.9e-04	0.5449
195	-109.2751	-109.2751	-107.9836	0.9882	16.7179	0.1531	2.9e-04	0.5452
196	-109.2506	-109.2506	-108.0219	0.9888	16.3245	0.1495	2.9e-04	0.5441
197	-109.2759	-109.2759	-107.9861	0.9882	16.7268	0.1532	2.9e-04	0.5460
198	-109.2659	-109.2659	-107.9544	0.9880	16.8670	0.1545	2.9e-04	0.5447
199	-109.2718	-109.2718	-107.9496	0.9879	16.9323	0.1551	2.9e-04	0.5452
200	-109.2688	-109.2688	-107.9275	0.9877	17.0563	0.1562	2.9e-04	0.5461
201	-109.2711	-109.2711	-107.9409	0.9878	16.9795	0.1555	2.9e-04	0.5412
202	-109.2641	-109.2641	-107.9194	0.9877	17.0766	0.1564	2.9e-04	0.5450
203	-109.2743	-109.2743	-107.9250	0.9877	17.1092	0.1567	2.9e-04	0.5446
204	-109.2717	-109.2717	-107.9607	0.9880	16.8608	0.1544	2.9e-04	0.5440
205	-109.2760	-109.2760	-107.9157	0.9876	17.1751	0.1573	2.9e-04	0.5456
206	-109.2672	-109.2672	-107.9148	0.9876	17.1224	0.1568	2.9e-04	0.5462
207	-109.2679	-109.2679	-107.8819	0.9873	17.3280	0.1587	2.9e-04	0.5435
208	-109.2823	-109.2823	-107.8563	0.9870	17.5813	0.1610	2.9e-04	0.5433
209	-109.2694	-109.2694	-107.9040	0.9875	17.2022	0.1575	2.9e-04	0.5448
210	-109.2652	-109.2652	-107.8720	0.9872	17.3788	0.1592	2.9e-04	0.5461
211	-109.2630	-109.2630	-107.8708	0.9873	17.3705	0.1591	2.9e-04	0.5454
212	-109.2580	-109.2580	-107.8435	0.9871	17.5102	0.1604	2.9e-04	0.5463
213	-109.2489	-109.2489	-107.8286	0.9870	17.5422	0.1607	2.9e-04	0.5435
214	-109.2724	-109.2724	-107.8620	0.9871	17.4825	0.1601	2.9e-04	0.5462
215	-109.2545	-109.2545	-107.7733	0.9864	17.9151	0.1641	2.9e-04	0.5447
216	-109.2677	-109.2677	-107.8029	0.9866	17.8170	0.1632	2.9e-04	0.5436
217	-109.2669	-109.2669	-107.8013	0.9866	17.8141	0.1632	2.9e-04	0.5456
218	-109.2849	-109.2849	-107.7719	0.9862	18.1070	0.1658	2.9e-04	0.5465
219	-109.2768	-109.2768	-107.7425	0.9860	18.2316	0.1669	2.9e-04	0.5455
220	-109.2783	-109.2783	-107.7356	0.9859	18.2829	0.1674	2.9e-04	0.5444
221	-109.2781	-109.2781	-107.7265	0.9858	18.3343	0.1679	2.9e-04	0.5464
222	-109.2784	-109.2784	-107.7300	0.9858	18.3197	0.1677	2.9e-04	0.5452
223	-109.2717	-109.2717	-107.7254	0.9858	18.3013	0.1676	2.9e-04	0.5464
224	-109.2792	-109.2792	-107.7118	0.9857	18.4246	0.1687	2.9e-04	0.5442
225	-109.2884	-109.2884	-107.7011	0.9855	18.5442	0.1698	2.9e-04	0.5454
226	-109.2817	-109.2817	-107.6867	0.9854	18.5898	0.1702	2.9e-04	0.5467
227	-109.2813	-109.2813	-107.6479	0.9851	18.8089	0.1722	2.9e-04	0.5450
228	-109.2612	-109.2612	-107.7245	0.9859	18.2415	0.1671	2.9e-04	0.5448
229	-109.2871	-109.2871	-107.6651	0.9852	18.7420	0.1716	2.9e-04	0.5439
230	-109.2678	-109.2678	-107.6489	0.9852	18.7253	0.1715	2.9e-04	0.5452
231	-109.2781	-109.2781	-107.6619	0.9852	18.7103	0.1713	2.9e-04	0.5432
232	-109.2741	-109.2741	-107.6613	0.9852	18.6896	0.1711	2.9e-04	0.5462
233	-109.2552	-109.2552	-107.6116	0.9850	18.8615	0.1728	2.9e-04	0.5439
234	-109.2725	-109.2725	-107.6395	0.9851	18.7998	0.1721	2.9e-04	0.5462
235	-109.2858	-109.2858	-107.5914	0.9845	19.1528	0.1754	2.9e-04	0.5445
236	-109.2756	-109.2756	-107.6580	0.9852	18.7209	0.1714	2.9e-04	0.5455
237	-109.2733	-109.2733	-107.6005	0.9847	19.0250	0.1742	2.9e-04	0.5462
238	-109.2646	-109.2646	-107.5949	0.9847	19.0128	0.1741	2.9e-04	0.5441
239	-109.2721	-109.2721	-107.5731	0.9845	19.1863	0.1756	2.9e-04	0.5432
240	-109.2755	-109.2755	-107.5497	0.9842	19.3342	0.1770	2.9e-04	0.5439
241	-109.2756	-109.2756	-107.5193	0.9839	19.4929	0.1785	2.9e-04	0.5455
242	-109.2760	-109.2760	-107.4783	0.9835	19.7249	0.1806	2.9e-04	0.5444
243	-109.2555	-109.2555	-107.5914	0.9848	18.9849	0.1739	2.9e-04	0.5442
244	-109.2573	-109.2573	-107.4563	0.9835	19.7446	0.1808	2.9e-04	0.5449
245	-109.2597	-109.2597	-107.4620	0.9835	19.7275	0.1807	2.9e-04	0.5461
246	-109.2660	-109.2660	-107.4542	0.9834	19.8012	0.1813	2.9e-04	0.5453
247	-109.2648	-109.2648	-107.4357	0.9833	19.8966	0.1822	2.9e-04	0.5432
248	-109.2721	-109.2721	-107.3511	0.9824	20.3827	0.1867	2.9e-04	0.5440
249	-109.2651	-109.2651	-107.3779	0.9827	20.2014	0.1850	2.9e-04	0.5461
250	-109.2860	-109.2860	-107.3418	0.9822	20.5098	0.1878	2.9e-04	0.5452
251	-109.2686	-109.2686	-107.2657	0.9817	20.8105	0.1906	2.9e-04	0.5435
252	-109.2633	-109.2633	-107.2541	0.9816	20.8458	0.1909	2.9e-04	0.5463
253	-109.2615	-109.2615	-107.2086	0.9812	21.0691	0.1929	2.9e-04	0.5445
254	-109.2656	-109.2656	-107.2406	0.9815	20.9262	0.1916	2.9e-04	0.5441
255	-109.2584	-109.2584	-107.1267	0.9805	21.4611	0.1965	2.9e-04	0.5438
256	-109.2779	-109.2779	-107.1816	0.9808	21.2784	0.1949	2.9e-04	0.5477
257	-109.2811	-109.2811	-107.0404	0.9795	21.9971	0.2014	2.9e-04	0.5441
258	-109.2724	-109.2724	-107.1141	0.9802	21.5919	0.1977	2.9e-04	0.5449
259	-109.2717	-109.2717	-107.0545	0.9797	21.8904	0.2004	2.9e-04	0.5443
260	-109.2794	-109.2794	-106.9662	0.9788	22.3500	0.2047	2.9e-04	0.5456
261	-109.2723	-109.2723	-106.9683	0.9789	22.3028	0.2042	2.9e-04	0.5430
262	-109.2678	-109.2678	-106.9072	0.9784	22.5783	0.2067	2.9e-04	0.5447
263	-109.2854	-109.2854	-106.9224	0.9784	22.5878	0.2068	2.8e-04	0.5457
264	-109.2738	-109.2738	-106.9137	0.9784	22.5783	0.2067	2.8e-04	0.5443
265	-109.2712	-109.2712	-106.8773	0.9781	22.7332	0.2081	2.8e-04	0.5442
266	-109.2680	-109.2680	-106.8607	0.9780	22.7993	0.2087	2.8e-04	0.5440
267	-109.2714	-109.2714	-106.8864	0.9782	22.6943	0.2078	2.8e-04	0.5460
268	-109.2511	-109.2511	-106.7973	0.9775	23.0084	0.2107	2.8e-04	0.5442
269	-109.2753	-109.2753	-106.7542	0.9769	23.3189	0.2135	2.8e-04	0.5453
270	-109.2638	-109.2638	-106.7831	0.9773	23.1212	0.2117	2.8e-04	0.5442
271	-109.2660	-109.2660	-106.7853	0.9773	23.1376	0.2119	2.8e-04	0.5463
272	-109.2587	-109.2587	-106.8239	0.9777	22.9176	0.2099	2.8e-04	0.5429
273	-109.2683	-109.2683	-106.7957	0.9774	23.0964	0.2115	2.8e-04	0.5434
274	-109.2684	-109.2684	-106.8983	0.9783	22.6203	0.2071	2.8e-04	0.5461
275	-109.2702	-109.2702	-106.7969	0.9774	23.1036	0.2116	2.8e-04	0.5448
276	-109.2730	-109.2730	-106.7713	0.9771	23.2329	0.2127	2.8e-04	0.5432
277	-109.2660	-109.2660	-106.7737	0.9772	23.1886	0.2123	2.8e-04	0.5452
278	-109.2692	-109.2692	-106.7060	0.9765	23.5176	0.2153	2.8e-04	0.5464
279	-109.2849	-109.2849	-106.6925	0.9763	23.6385	0.2164	2.8e-04	0.5441
280	-109.2620	-109.2620	-106.6597	0.9762	23.6914	0.2169	2.8e-04	0.5435
281	-109.2667	-109.2667	-106.6733	0.9763	23.6433	0.2165	2.8e-04	0.5444
282	-109.2793	-109.2793	-106.6580	0.9760	23.7738	0.2177	2.8e-04	0.5455
283	-109.2611	-109.2611	-106.6948	0.9765	23.5321	0.2155	2.8e-04	0.5750
284	-109.2657	-109.2657	-106.6556	0.9761	23.7273	0.2173	2.8e-04	0.5443
285	-109.2797	-109.2797	-106.6894	0.9763	23.6391	0.2164	2.8e-04	0.5429
286	-109.2669	-109.2669	-106.5962	0.9756	23.9907	0.2197	2.8e-04	0.5439
287	-109.2727	-109.2727	-106.5773	0.9753	24.1089	0.2207	2.8e-04	0.5450
