# [2025-01-03 16:05:25,145] INFO: Loading Hamiltonian from saved file
# [2025-01-03 16:05:27,064] INFO: Setting up the training loop
# [2025-01-03 16:05:28,163] INFO: Initializing parameters and states
# [2025-01-03 16:05:37,696] INFO: Burning in the sampler for 100 steps
# [2025-01-03 16:05:45,579] INFO: Start training
# HF energy from loaded: -108.3847567718833
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
87	-108.7952	-108.7952	-108.3097	0.9955	10.2447	0.0944	2.9e-04	0.5389
88	-108.8221	-108.8221	-108.3049	0.9952	10.5725	0.0974	2.9e-04	0.5387
89	-108.8408	-108.8408	-108.3455	0.9954	10.3464	0.0953	2.9e-04	0.5381
90	-108.8367	-108.8367	-108.3325	0.9954	10.4381	0.0961	2.9e-04	0.5377
91	-108.8255	-108.8255	-108.2943	0.9951	10.7093	0.0987	2.9e-04	0.5368
92	-108.8163	-108.8163	-108.3264	0.9955	10.2907	0.0948	2.9e-04	0.5376
93	-108.8264	-108.8264	-108.2978	0.9951	10.6855	0.0984	2.9e-04	0.5361
94	-108.8094	-108.8094	-108.2873	0.9952	10.6234	0.0978	2.9e-04	0.5363
95	-108.8304	-108.8304	-108.3147	0.9953	10.5564	0.0972	2.9e-04	0.5375
96	-108.8334	-108.8334	-108.2963	0.9951	10.7725	0.0992	2.9e-04	0.5375
97	-108.8469	-108.8469	-108.2980	0.9950	10.8878	0.1003	2.9e-04	0.5380
98	-108.8227	-108.8227	-108.2954	0.9952	10.6786	0.0983	2.9e-04	0.5374
99	-108.8225	-108.8225	-108.2817	0.9950	10.8090	0.0996	2.9e-04	0.5392
100	-108.8419	-108.8419	-108.3113	0.9951	10.7105	0.0986	2.9e-04	0.5388
101	-108.8424	-108.8424	-108.2867	0.9949	10.9533	0.1009	2.9e-04	0.5351
102	-108.8318	-108.8318	-108.2620	0.9948	11.0933	0.1022	2.9e-04	0.5380
103	-108.8340	-108.8340	-108.2571	0.9947	11.1634	0.1028	2.9e-04	0.5390
104	-108.8673	-108.8673	-108.2908	0.9947	11.1616	0.1028	2.9e-04	0.5390
105	-108.8270	-108.8270	-108.2272	0.9945	11.3845	0.1048	2.9e-04	0.5387
106	-108.8512	-108.8512	-108.2437	0.9944	11.4535	0.1055	2.9e-04	0.5389
107	-108.8444	-108.8444	-108.2663	0.9947	11.1838	0.1029	2.9e-04	0.5384
108	-108.8366	-108.8366	-108.2067	0.9942	11.6678	0.1074	2.9e-04	0.5385
109	-108.8465	-108.8465	-108.2110	0.9942	11.7186	0.1079	2.9e-04	0.5391
110	-108.8594	-108.8594	-108.2113	0.9940	11.8340	0.1090	2.9e-04	0.5385
111	-108.8511	-108.8511	-108.1917	0.9939	11.9385	0.1099	2.9e-04	0.5384
112	-108.8473	-108.8473	-108.1786	0.9939	12.0192	0.1106	2.9e-04	0.5380
113	-108.8586	-108.8586	-108.1795	0.9938	12.1133	0.1115	2.9e-04	0.5383
114	-108.8557	-108.8557	-108.1862	0.9938	12.0318	0.1107	2.9e-04	0.5388
115	-108.8728	-108.8728	-108.1790	0.9936	12.2428	0.1127	2.9e-04	0.5387
116	-108.8573	-108.8573	-108.1610	0.9936	12.2626	0.1129	2.9e-04	0.5401
117	-108.8525	-108.8525	-108.1293	0.9934	12.4976	0.1151	2.9e-04	0.5397
118	-108.8712	-108.8712	-108.1786	0.9936	12.2339	0.1126	2.9e-04	0.5385
119	-108.8605	-108.8605	-108.1477	0.9935	12.4115	0.1142	2.9e-04	0.5386
120	-108.8662	-108.8662	-108.1165	0.9931	12.7263	0.1172	2.9e-04	0.5397
121	-108.8537	-108.8537	-108.1039	0.9931	12.7272	0.1172	2.9e-04	0.5397
122	-108.8521	-108.8521	-108.1229	0.9933	12.5449	0.1155	2.9e-04	0.5392
123	-108.8689	-108.8689	-108.1346	0.9933	12.5955	0.1159	2.9e-04	0.5390
124	-108.8602	-108.8602	-108.0891	0.9929	12.9073	0.1188	2.9e-04	0.5388
125	-108.8507	-108.8507	-108.0870	0.9930	12.8458	0.1182	2.9e-04	0.5385
126	-108.8795	-108.8795	-108.0848	0.9927	13.0989	0.1206	2.9e-04	0.5384
127	-108.8653	-108.8653	-108.0751	0.9927	13.0654	0.1203	2.9e-04	0.5374
128	-108.8721	-108.8721	-108.0737	0.9927	13.1308	0.1209	2.9e-04	0.5377
129	-108.8595	-108.8595	-108.0587	0.9926	13.1528	0.1211	2.9e-04	0.5388
130	-108.8677	-108.8677	-108.0437	0.9924	13.3373	0.1227	2.9e-04	0.5399
131	-108.8630	-108.8630	-108.0345	0.9924	13.3779	0.1231	2.9e-04	0.5394
132	-108.8667	-108.8667	-108.0104	0.9921	13.5943	0.1252	2.9e-04	0.5388
133	-108.8749	-108.8749	-107.9944	0.9919	13.7928	0.1269	2.9e-04	0.5387
134	-108.8710	-108.8710	-107.9915	0.9919	13.7810	0.1268	2.9e-04	0.5393
135	-108.8694	-108.8694	-107.9900	0.9919	13.7880	0.1268	2.9e-04	0.5375
136	-108.8748	-108.8748	-107.9897	0.9919	13.8338	0.1272	2.9e-04	0.5390
137	-108.8761	-108.8761	-107.9742	0.9917	13.9630	0.1284	2.9e-04	0.5400
138	-108.8711	-108.8711	-107.9356	0.9914	14.2155	0.1308	2.9e-04	0.5400
139	-108.8667	-108.8667	-107.9119	0.9912	14.3573	0.1321	2.9e-04	0.5388
140	-108.8881	-108.8881	-107.9097	0.9910	14.5345	0.1337	2.9e-04	0.5373
141	-108.8852	-108.8852	-107.8877	0.9908	14.6770	0.1351	2.9e-04	0.5376
142	-108.8872	-108.8872	-107.9005	0.9909	14.6016	0.1343	2.9e-04	0.5367
143	-108.8917	-108.8917	-107.9018	0.9909	14.6255	0.1345	2.9e-04	0.5388
144	-108.8733	-108.8733	-107.8830	0.9909	14.6293	0.1346	2.9e-04	0.5393
145	-108.8754	-108.8754	-107.8524	0.9906	14.8681	0.1368	2.9e-04	0.5403
146	-108.8771	-108.8771	-107.8634	0.9907	14.7968	0.1361	2.9e-04	0.5391
147	-108.8788	-108.8788	-107.8656	0.9907	14.7988	0.1361	2.9e-04	0.5392
148	-108.8730	-108.8730	-107.8210	0.9903	15.0725	0.1387	2.9e-04	0.5379
149	-108.8825	-108.8825	-107.8459	0.9905	14.9694	0.1376	2.9e-04	0.5395
150	-108.8950	-108.8950	-107.8280	0.9902	15.1810	0.1396	2.9e-04	0.5395
151	-108.8819	-108.8819	-107.8356	0.9904	15.0329	0.1383	2.9e-04	0.5392
152	-108.8922	-108.8922	-107.8108	0.9901	15.2858	0.1406	2.9e-04	0.5395
153	-108.8939	-108.8939	-107.8200	0.9901	15.2300	0.1401	2.9e-04	0.5396
154	-108.8812	-108.8812	-107.8388	0.9904	15.0082	0.1380	2.9e-04	0.5398
155	-108.9071	-108.9071	-107.8444	0.9902	15.1514	0.1393	2.9e-04	0.5398
156	-108.8902	-108.8902	-107.8424	0.9904	15.0449	0.1384	2.9e-04	0.5390
157	-108.8702	-108.8702	-107.8444	0.9906	14.8838	0.1369	2.9e-04	0.5385
158	-108.8920	-108.8920	-107.8404	0.9903	15.0760	0.1386	2.9e-04	0.5382
159	-108.8869	-108.8869	-107.8365	0.9904	15.0604	0.1386	2.9e-04	0.5383
160	-108.8963	-108.8963	-107.8345	0.9902	15.1380	0.1393	2.9e-04	0.5400
161	-108.8981	-108.8981	-107.8250	0.9901	15.2247	0.1400	2.9e-04	0.5380
162	-108.9090	-108.9090	-107.7905	0.9897	15.5428	0.1429	2.9e-04	0.5391
163	-108.8922	-108.8922	-107.8025	0.9900	15.3451	0.1411	2.9e-04	0.5398
164	-108.8838	-108.8838	-107.8134	0.9902	15.2034	0.1399	2.9e-04	0.5395
165	-108.8866	-108.8866	-107.8036	0.9901	15.2920	0.1407	2.9e-04	0.5389
166	-108.8895	-108.8895	-107.7829	0.9898	15.4604	0.1422	2.9e-04	0.5395
167	-108.9011	-108.9011	-107.7686	0.9896	15.6415	0.1438	2.9e-04	0.5380
168	-108.8810	-108.8810	-107.7667	0.9898	15.5106	0.1427	2.9e-04	0.5376
169	-108.9125	-108.9125	-107.7736	0.9895	15.6822	0.1442	2.9e-04	0.5391
170	-108.8895	-108.8895	-107.7422	0.9895	15.7337	0.1448	2.9e-04	0.5395
171	-108.9022	-108.9022	-107.7842	0.9897	15.5409	0.1429	2.9e-04	0.5396
172	-108.9012	-108.9012	-107.7574	0.9895	15.7172	0.1446	2.9e-04	0.5386
173	-108.8993	-108.8993	-107.7220	0.9892	15.9410	0.1466	2.9e-04	0.5382
174	-108.9146	-108.9146	-107.7314	0.9891	15.9837	0.1470	2.9e-04	0.5384
175	-108.9140	-108.9140	-107.6869	0.9887	16.2744	0.1497	2.9e-04	0.5388
176	-108.9272	-108.9272	-107.7270	0.9890	16.0949	0.1480	2.9e-04	0.5378
177	-108.8993	-108.8993	-107.7087	0.9891	16.0389	0.1475	2.9e-04	0.5367
178	-108.8997	-108.8997	-107.6229	0.9883	16.6013	0.1527	2.9e-04	0.5369
179	-108.8998	-108.8998	-107.6244	0.9883	16.5850	0.1526	2.9e-04	0.5380
180	-108.8935	-108.8935	-107.6581	0.9887	16.3326	0.1502	2.9e-04	0.5387
181	-108.9112	-108.9112	-107.6396	0.9883	16.5627	0.1524	2.9e-04	0.5402
182	-108.9101	-108.9101	-107.6355	0.9883	16.5877	0.1525	2.9e-04	0.5403
183	-108.9038	-108.9038	-107.5898	0.9879	16.8414	0.1549	2.9e-04	0.5393
184	-108.9000	-108.9000	-107.6012	0.9881	16.7444	0.1540	2.9e-04	0.5390
185	-108.9064	-108.9064	-107.5387	0.9874	17.1808	0.1580	2.9e-04	0.5382
186	-108.9078	-108.9078	-107.5782	0.9878	16.9292	0.1557	2.9e-04	0.5369
187	-108.9106	-108.9106	-107.5637	0.9876	17.0357	0.1567	2.9e-04	0.5397
188	-108.8994	-108.8994	-107.4674	0.9869	17.5769	0.1616	2.9e-04	0.5386
189	-108.9164	-108.9164	-107.4863	0.9869	17.5671	0.1615	2.9e-04	0.5397
190	-108.9101	-108.9101	-107.4070	0.9862	18.0086	0.1656	2.9e-04	0.5374
191	-108.9096	-108.9096	-107.4000	0.9861	18.0402	0.1659	2.9e-04	0.5395
192	-108.9171	-108.9171	-107.4087	0.9862	18.0455	0.1658	2.9e-04	0.5396
193	-108.9161	-108.9161	-107.3464	0.9856	18.3981	0.1692	2.9e-04	0.5392
194	-108.9305	-108.9305	-107.3555	0.9855	18.4326	0.1694	2.9e-04	0.5384
195	-108.9173	-108.9173	-107.2816	0.9850	18.7773	0.1726	2.9e-04	0.5377
196	-108.8965	-108.8965	-107.3270	0.9856	18.3947	0.1691	2.9e-04	0.5375
197	-108.9067	-108.9067	-107.2605	0.9849	18.8393	0.1732	2.9e-04	0.5384
198	-108.9288	-108.9288	-107.1739	0.9839	19.4467	0.1788	2.9e-04	0.5369
199	-108.9091	-108.9091	-107.1991	0.9843	19.1999	0.1765	2.9e-04	0.5381
200	-108.9161	-108.9161	-107.1187	0.9835	19.6826	0.1809	2.9e-04	0.5374
201	-108.9286	-108.9286	-107.1806	0.9840	19.4129	0.1784	2.9e-04	0.5368
202	-108.9254	-108.9254	-107.1047	0.9833	19.8058	0.1821	2.9e-04	0.5379
203	-108.9211	-108.9211	-107.0560	0.9829	20.0444	0.1842	2.9e-04	0.5385
204	-108.9250	-108.9250	-107.1033	0.9833	19.8123	0.1821	2.9e-04	0.5380
205	-108.9258	-108.9258	-107.0232	0.9825	20.2314	0.1859	2.9e-04	0.5377
206	-108.9309	-108.9309	-106.9750	0.9820	20.5245	0.1886	2.9e-04	0.5368
207	-108.9177	-108.9177	-107.0251	0.9826	20.1842	0.1856	2.9e-04	0.5384
208	-108.9232	-108.9232	-106.9214	0.9816	20.7641	0.1908	2.9e-04	0.5395
209	-108.9241	-108.9241	-106.9659	0.9820	20.5310	0.1887	2.9e-04	0.5397
210	-108.9325	-108.9325	-106.9887	0.9822	20.4597	0.1881	2.9e-04	0.5365
211	-108.9333	-108.9333	-106.9783	0.9821	20.5240	0.1886	2.9e-04	0.5381
212	-108.9254	-108.9254	-106.9783	0.9821	20.4826	0.1882	2.9e-04	0.5375
213	-108.9159	-108.9159	-106.8686	0.9812	20.9897	0.1929	2.9e-04	0.5377
214	-108.9330	-108.9330	-106.9340	0.9816	20.7520	0.1907	2.9e-04	0.5384
215	-108.9282	-108.9282	-106.8995	0.9814	20.9030	0.1921	2.9e-04	0.5375
216	-108.9284	-108.9284	-106.8561	0.9810	21.1256	0.1941	2.9e-04	0.5391
217	-108.9172	-108.9172	-106.8384	0.9809	21.1498	0.1944	2.9e-04	0.5378
218	-108.9438	-108.9438	-106.9015	0.9813	20.9682	0.1927	2.9e-04	0.5383
219	-108.9325	-108.9325	-106.8505	0.9809	21.1728	0.1946	2.9e-04	0.5375
220	-108.9203	-108.9203	-106.7899	0.9804	21.4122	0.1968	2.9e-04	0.5378
221	-108.9282	-108.9282	-106.8753	0.9812	21.0261	0.1932	2.9e-04	0.5370
222	-108.9395	-108.9395	-106.8220	0.9806	21.3505	0.1962	2.9e-04	0.5383
223	-108.9407	-108.9407	-106.8336	0.9807	21.2986	0.1957	2.9e-04	0.5385
224	-108.9429	-108.9429	-106.6555	0.9790	22.1758	0.2038	2.9e-04	0.5392
225	-108.9391	-108.9391	-106.7421	0.9798	21.7411	0.1998	2.9e-04	0.5385
226	-108.9465	-108.9465	-106.7689	0.9800	21.6499	0.1989	2.9e-04	0.5372
227	-108.9598	-108.9598	-106.7442	0.9797	21.8444	0.2006	2.9e-04	0.5386
228	-108.9472	-108.9472	-106.7399	0.9797	21.7988	0.2003	2.9e-04	0.5369
229	-108.9378	-108.9378	-106.7108	0.9796	21.8940	0.2012	2.9e-04	0.5378
230	-108.9367	-108.9367	-106.7536	0.9800	21.6779	0.1992	2.9e-04	0.5374
231	-108.9523	-108.9523	-106.7970	0.9802	21.5417	0.1979	2.9e-04	0.5395
232	-108.9398	-108.9398	-106.7423	0.9798	21.7485	0.1998	2.9e-04	0.5377
233	-108.9583	-108.9583	-106.6990	0.9793	22.0509	0.2026	2.9e-04	0.5372
234	-108.9549	-108.9549	-106.7234	0.9795	21.9010	0.2012	2.9e-04	0.5383
235	-108.9512	-108.9512	-106.8208	0.9804	21.4190	0.1968	2.9e-04	0.5389
236	-108.9467	-108.9467	-106.7621	0.9799	21.6810	0.1992	2.9e-04	0.5384
237	-108.9667	-108.9667	-106.7627	0.9798	21.7823	0.2001	2.9e-04	0.5390
238	-108.9463	-108.9463	-106.7674	0.9800	21.6552	0.1990	2.9e-04	0.5387
239	-108.9419	-108.9419	-106.7040	0.9795	21.9484	0.2016	2.9e-04	0.5396
240	-108.9626	-108.9626	-106.6930	0.9792	22.0981	0.2030	2.9e-04	0.5397
241	-108.9435	-108.9435	-106.8109	0.9804	21.4137	0.1967	2.9e-04	0.5400
242	-108.9618	-108.9618	-106.7514	0.9797	21.8115	0.2004	2.9e-04	0.5396
243	-108.9343	-108.9343	-106.8137	0.9805	21.3739	0.1964	2.9e-04	0.5400
244	-108.9433	-108.9433	-106.7589	0.9799	21.6888	0.1992	2.9e-04	0.5391
245	-108.9596	-108.9596	-106.7716	0.9799	21.7049	0.1994	2.9e-04	0.5380
246	-108.9511	-108.9511	-106.7924	0.9802	21.5618	0.1981	2.9e-04	0.5373
247	-108.9514	-108.9514	-106.8381	0.9806	21.3362	0.1960	2.9e-04	0.5380
248	-108.9556	-108.9556	-106.8255	0.9805	21.4112	0.1967	2.9e-04	0.5395
249	-108.9420	-108.9420	-106.7476	0.9799	21.7361	0.1997	2.9e-04	0.5396
250	-108.9526	-108.9526	-106.7595	0.9799	21.7287	0.1996	2.9e-04	0.5384
251	-108.9605	-108.9605	-106.8300	0.9804	21.4217	0.1968	2.9e-04	0.5379
252	-108.9613	-108.9613	-106.8981	0.9811	21.0810	0.1936	2.9e-04	0.5383
253	-108.9502	-108.9502	-106.8552	0.9808	21.2447	0.1952	2.9e-04	0.5370
254	-108.9465	-108.9465	-106.7453	0.9798	21.7665	0.2000	2.9e-04	0.5372
255	-108.9509	-108.9509	-106.8097	0.9803	21.4700	0.1972	2.9e-04	0.5378
256	-108.9598	-108.9598	-106.7619	0.9798	21.7515	0.1998	2.9e-04	0.5393
257	-108.9586	-108.9586	-106.6839	0.9791	22.1256	0.2033	2.9e-04	0.5395
258	-108.9726	-108.9726	-106.7679	0.9798	21.7910	0.2001	2.9e-04	0.5389
259	-108.9601	-108.9601	-106.7612	0.9798	21.7645	0.1999	2.9e-04	0.5407
260	-108.9527	-108.9527	-106.7283	0.9796	21.8814	0.2010	2.9e-04	0.5389
261	-108.9721	-108.9721	-106.7857	0.9799	21.6970	0.1993	2.9e-04	0.5372
262	-108.9711	-108.9711	-106.7735	0.9798	21.7535	0.1998	2.9e-04	0.5394
263	-108.9620	-108.9620	-106.7818	0.9800	21.6655	0.1990	2.8e-04	0.5387
264	-108.9630	-108.9630	-106.7917	0.9801	21.6262	0.1986	2.8e-04	0.5381
265	-108.9660	-108.9660	-106.6625	0.9789	22.2680	0.2045	2.8e-04	0.5382
266	-108.9527	-108.9527	-106.8216	0.9804	21.4231	0.1968	2.8e-04	0.5384
267	-108.9633	-108.9633	-106.7297	0.9795	21.9301	0.2014	2.8e-04	0.5392
268	-108.9633	-108.9633	-106.6903	0.9791	22.1209	0.2032	2.8e-04	0.5387
269	-108.9578	-108.9578	-106.7823	0.9800	21.6472	0.1988	2.8e-04	0.5398
270	-108.9551	-108.9551	-106.6715	0.9790	22.1732	0.2037	2.8e-04	0.5403
271	-108.9532	-108.9532	-106.6564	0.9789	22.2357	0.2042	2.8e-04	0.5389
272	-108.9588	-108.9588	-106.7326	0.9796	21.8949	0.2011	2.8e-04	0.5384
273	-108.9532	-108.9532	-106.5900	0.9783	22.5480	0.2071	2.8e-04	0.5376
274	-108.9554	-108.9554	-106.5725	0.9781	22.6410	0.2080	2.8e-04	0.5382
275	-108.9728	-108.9728	-106.6708	0.9789	22.2624	0.2044	2.8e-04	0.5388
276	-108.9609	-108.9609	-106.5114	0.9775	22.9547	0.2108	2.8e-04	0.5378
277	-108.9639	-108.9639	-106.5861	0.9782	22.6194	0.2078	2.8e-04	0.5374
278	-108.9739	-108.9739	-106.5523	0.9778	22.8290	0.2096	2.8e-04	0.5383
279	-108.9722	-108.9722	-106.5278	0.9776	22.9330	0.2106	2.8e-04	0.5373
280	-108.9579	-108.9579	-106.4911	0.9774	23.0278	0.2115	2.8e-04	0.5385
281	-108.9516	-108.9516	-106.4849	0.9774	23.0344	0.2116	2.8e-04	0.5383
282	-108.9781	-108.9781	-106.4960	0.9772	23.1117	0.2122	2.8e-04	0.5387
283	-108.9627	-108.9627	-106.5818	0.9781	22.6339	0.2079	2.8e-04	0.5382
284	-108.9677	-108.9677	-106.6499	0.9787	22.3331	0.2051	2.8e-04	0.5377
285	-108.9736	-108.9736	-106.4745	0.9771	23.1833	0.2129	2.8e-04	0.5377
286	-108.9791	-108.9791	-106.5906	0.9781	22.6688	0.2082	2.8e-04	0.5373
287	-108.9831	-108.9831	-106.5669	0.9778	22.7997	0.2094	2.8e-04	0.5381
