# [2025-02-18 16:22:25,661] INFO: Loading Hamiltonian from saved file
# [2025-02-18 16:22:28,170] INFO: Setting up the training loop
# [2025-02-18 16:22:29,463] INFO: Initializing parameters and states
# [2025-02-18 16:22:38,922] INFO: Burning in the sampler for 100 steps
# [2025-02-18 16:22:46,244] INFO: Start training
# HF energy from loaded: -73.26973745387136
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
1043	-73.8693	-73.8693	-53.2392	0.7207	51.1568	0.6932	2.5e-04	9.4583
1044	-73.8549	-73.8549	-52.8797	0.7160	51.5306	0.6980	2.5e-04	9.4574
1045	-73.8446	-73.8446	-52.7971	0.7150	51.6189	0.6991	2.5e-04	9.4488
1046	-73.8818	-73.8818	-53.0701	0.7183	51.3195	0.6953	2.5e-04	9.4572
1047	-73.8782	-73.8782	-53.2903	0.7213	51.1266	0.6926	2.5e-04	9.4544
1048	-73.9322	-73.9322	-52.7244	0.7131	51.7450	0.7004	2.5e-04	9.4547
1049	-73.8621	-73.8621	-53.6248	0.7260	50.7336	0.6874	2.5e-04	9.4575
1050	-73.8863	-73.8863	-52.7358	0.7137	51.7072	0.7004	2.5e-04	9.4564
1051	-73.8824	-73.8824	-52.8488	0.7153	51.5805	0.6987	2.5e-04	9.4509
1052	-73.8692	-73.8692	-52.4626	0.7102	51.9744	0.7040	2.5e-04	9.4502
1053	-73.8595	-73.8595	-52.2241	0.7071	52.1997	0.7071	2.5e-04	9.4514
1054	-73.8915	-73.8915	-52.2011	0.7065	52.2522	0.7076	2.5e-04	9.4547
1055	-73.8768	-73.8768	-51.9487	0.7032	52.4984	0.7110	2.5e-04	9.4598
1056	-73.9130	-73.9130	-52.0778	0.7046	52.3887	0.7096	2.5e-04	9.4565
1057	-73.9086	-73.9086	-52.0396	0.7041	52.4249	0.7100	2.5e-04	9.4526
1058	-73.8809	-73.8809	-52.2003	0.7065	52.2630	0.7076	2.5e-04	9.4546
1059	-73.8989	-73.8989	-52.0001	0.7037	52.4628	0.7105	2.5e-04	9.4554
1060	-73.9081	-73.9081	-51.5752	0.6978	52.8921	0.7162	2.5e-04	9.4527
1061	-73.8724	-73.8725	-51.1912	0.6930	53.2163	0.7206	2.5e-04	9.4591
1062	-73.9061	-73.9062	-51.0715	0.6910	53.3949	0.7228	2.5e-04	9.4570
1063	-73.8832	-73.8832	-51.2580	0.6938	53.1687	0.7200	2.5e-04	9.4528
1064	-73.8611	-73.8611	-51.5391	0.6978	52.8963	0.7163	2.5e-04	9.4523
1065	-73.9118	-73.9118	-52.2398	0.7068	52.2243	0.7073	2.5e-04	9.4539
1066	-73.8879	-73.8879	-52.4038	0.7092	52.0485	0.7049	2.5e-04	9.4528
1067	-73.8771	-73.8771	-52.3725	0.7089	52.0611	0.7052	2.5e-04	9.4545
1068	-73.9012	-73.9012	-52.2540	0.7071	52.2197	0.7071	2.5e-04	9.4588
1069	-73.8518	-73.8518	-53.2000	0.7204	51.1670	0.6934	2.5e-04	9.4511
1070	-73.8944	-73.8944	-52.3739	0.7088	52.0974	0.7053	2.5e-04	9.4521
1071	-73.8903	-73.8903	-52.8910	0.7158	51.5222	0.6982	2.5e-04	9.4536
1072	-73.8597	-73.8597	-53.0518	0.7183	51.3774	0.6957	2.5e-04	9.4542
1073	-73.8608	-73.8608	-53.3777	0.7227	51.0263	0.6912	2.5e-04	9.4576
1074	-73.8550	-73.8550	-53.1350	0.7194	51.2618	0.6945	2.5e-04	9.4553
1075	-73.8874	-73.8874	-53.6478	0.7261	50.7543	0.6875	2.5e-04	9.4482
1076	-73.9051	-73.9051	-52.6398	0.7123	51.7960	0.7015	2.5e-04	9.4497
1077	-73.8590	-73.8590	-53.4188	0.7233	50.9922	0.6905	2.5e-04	9.4528
1078	-73.8758	-73.8758	-53.5052	0.7243	50.9066	0.6895	2.5e-04	9.4509
1079	-73.8979	-73.8979	-53.4070	0.7227	51.0363	0.6911	2.5e-04	9.4553
1080	-73.8541	-73.8541	-54.2916	0.7351	50.0300	0.6779	2.5e-04	9.4547
1081	-73.8875	-73.8875	-53.8258	0.7285	50.5792	0.6850	2.5e-04	9.4504
1082	-73.8809	-73.8809	-53.3256	0.7218	51.0968	0.6921	2.5e-04	9.4539
1083	-73.8444	-73.8444	-53.5016	0.7245	50.8643	0.6892	2.5e-04	9.4527
1084	-73.8993	-73.8993	-53.3925	0.7225	51.0433	0.6914	2.5e-04	9.4498
1085	-73.8667	-73.8667	-53.2286	0.7206	51.1841	0.6933	2.5e-04	9.4553
1086	-73.9069	-73.9069	-53.2498	0.7205	51.2158	0.6934	2.5e-04	9.4598
1087	-73.9063	-73.9063	-52.6800	0.7128	51.7950	0.7014	2.5e-04	9.4536
1088	-73.8792	-73.8792	-52.8960	0.7160	51.5376	0.6981	2.5e-04	9.4531
1089	-73.8758	-73.8758	-53.5299	0.7246	50.8717	0.6890	2.5e-04	9.4531
1090	-73.8700	-73.8700	-53.2698	0.7211	51.1223	0.6927	2.5e-04	9.4536
1091	-73.9229	-73.9229	-53.2003	0.7197	51.2599	0.6941	2.5e-04	9.4606
1092	-73.8953	-73.8953	-53.7711	0.7277	50.6352	0.6859	2.5e-04	9.4613
1093	-73.8535	-73.8535	-52.6756	0.7132	51.6947	0.7005	2.5e-04	9.4521
1094	-73.8530	-73.8530	-52.6126	0.7124	51.8003	0.7018	2.5e-04	9.4500
1095	-73.8732	-73.8732	-52.5885	0.7119	51.8529	0.7023	2.5e-04	9.4519
1096	-73.8817	-73.8817	-53.2574	0.7208	51.1535	0.6930	2.5e-04	9.4511
1097	-73.8811	-73.8811	-53.0179	0.7176	51.4151	0.6964	2.5e-04	9.4557
1098	-73.8844	-73.8844	-52.4389	0.7097	51.9699	0.7041	2.5e-04	9.4583
1099	-73.8622	-73.8622	-52.9767	0.7172	51.4166	0.6968	2.5e-04	9.4533
1100	-73.8675	-73.8675	-52.6264	0.7124	51.7927	0.7017	2.5e-04	9.4518
1101	-73.9106	-73.9106	-52.4527	0.7097	52.0252	0.7044	2.5e-04	9.4474
1102	-73.8454	-73.8454	-52.3234	0.7086	52.0488	0.7053	2.5e-04	9.4513
1103	-73.8952	-73.8952	-51.9255	0.7027	52.5197	0.7115	2.5e-04	9.4611
1104	-73.8852	-73.8852	-52.4065	0.7093	52.0313	0.7047	2.5e-04	9.4585
1105	-73.8693	-73.8693	-51.5435	0.6978	52.8455	0.7160	2.5e-04	9.4518
1106	-73.8782	-73.8782	-51.2943	0.6943	53.1376	0.7196	2.5e-04	9.4550
1107	-73.8710	-73.8712	-50.5775	0.6847	53.7895	0.7286	2.5e-04	9.4527
1108	-73.9189	-73.9191	-50.5530	0.6839	53.8836	0.7296	2.5e-04	9.4577
1109	-73.8844	-73.8846	-50.5476	0.6841	53.8551	0.7293	2.5e-04	9.4613
1110	-73.8735	-73.8735	-51.1246	0.6921	53.2904	0.7218	2.5e-04	9.4592
1111	-73.8817	-73.8819	-50.6529	0.6856	53.7467	0.7280	2.5e-04	9.4515
1112	-73.8670	-73.8671	-51.1347	0.6923	53.2735	0.7216	2.5e-04	9.4501
1113	-73.8735	-73.8735	-51.2585	0.6939	53.1513	0.7201	2.5e-04	9.4539
1114	-73.9002	-73.9002	-51.4534	0.6963	53.0122	0.7178	2.5e-04	9.4534
1115	-73.8548	-73.8548	-52.1231	0.7058	52.2861	0.7084	2.5e-04	9.4567
1116	-73.8893	-73.8894	-51.1563	0.6923	53.2768	0.7216	2.5e-04	9.4553
1117	-73.8804	-73.8804	-51.8417	0.7017	52.6003	0.7125	2.5e-04	9.4543
1118	-73.8787	-73.8788	-51.0477	0.6910	53.3576	0.7228	2.5e-04	9.4548
1119	-73.9006	-73.9006	-51.5136	0.6971	52.9393	0.7170	2.5e-04	9.4538
1120	-73.8972	-73.8972	-51.6106	0.6984	52.8365	0.7157	2.5e-04	9.4542
1121	-73.8927	-73.8927	-52.3930	0.7090	52.0781	0.7052	2.5e-04	9.4562
1122	-73.8737	-73.8737	-51.7276	0.7002	52.7001	0.7139	2.4e-04	9.4553
1123	-73.8617	-73.8617	-52.4745	0.7104	51.9117	0.7034	2.4e-04	9.4513
1124	-73.8963	-73.8963	-52.0878	0.7049	52.3765	0.7093	2.4e-04	9.4470
1125	-73.8791	-73.8791	-52.7713	0.7143	51.6809	0.6998	2.4e-04	9.4492
1126	-73.8889	-73.8889	-52.4395	0.7097	51.9958	0.7043	2.4e-04	9.4494
1127	-73.8958	-73.8958	-51.8134	0.7012	52.6190	0.7130	2.4e-04	9.4573
1128	-73.8406	-73.8406	-51.4402	0.6966	52.9446	0.7173	2.4e-04	9.4555
1129	-73.9132	-73.9132	-52.3583	0.7084	52.1187	0.7058	2.4e-04	9.4513
1130	-73.9141	-73.9141	-51.7496	0.7001	52.7048	0.7137	2.4e-04	9.4487
1131	-73.8694	-73.8694	-51.6113	0.6987	52.7901	0.7150	2.4e-04	9.4516
1132	-73.8779	-73.8779	-51.5917	0.6983	52.8431	0.7157	2.4e-04	9.4505
1133	-73.8884	-73.8885	-51.0403	0.6908	53.3846	0.7230	2.4e-04	9.4551
1134	-73.8778	-73.8779	-51.3202	0.6947	53.1077	0.7192	2.4e-04	9.4575
1135	-73.8857	-73.8858	-50.9620	0.6897	53.4605	0.7239	2.4e-04	9.4493
1136	-73.8752	-73.8752	-51.8033	0.7012	52.6330	0.7129	2.4e-04	9.4465
1137	-73.8823	-73.8823	-52.1814	0.7063	52.2509	0.7078	2.4e-04	9.4494
1138	-73.8775	-73.8775	-51.6428	0.6990	52.8033	0.7150	2.4e-04	9.4518
1139	-73.8717	-73.8717	-51.7388	0.7004	52.6803	0.7138	2.4e-04	9.4546
1140	-73.8408	-73.8409	-50.9931	0.6906	53.3676	0.7232	2.4e-04	9.4552
1141	-73.8834	-73.8834	-51.3521	0.6950	53.0996	0.7189	2.4e-04	9.4471
1142	-73.8688	-73.8688	-52.4131	0.7095	52.0139	0.7046	2.4e-04	9.4501
1143	-73.8789	-73.8789	-51.8063	0.7012	52.6178	0.7128	2.4e-04	9.4491
1144	-73.8891	-73.8891	-51.5225	0.6973	52.9094	0.7167	2.4e-04	9.4512
1145	-73.8442	-73.8443	-50.9536	0.6900	53.4237	0.7236	2.4e-04	9.4515
1146	-73.8720	-73.8721	-51.3949	0.6957	53.0168	0.7183	2.4e-04	9.4541
1147	-73.8972	-73.8972	-52.1675	0.7059	52.2901	0.7082	2.4e-04	9.4495
1148	-73.8943	-73.8943	-51.8652	0.7019	52.5721	0.7123	2.4e-04	9.4477
1149	-73.8973	-73.8973	-51.8590	0.7018	52.6044	0.7124	2.4e-04	9.4491
1150	-73.8475	-73.8475	-52.0895	0.7054	52.3064	0.7087	2.4e-04	9.4475
1151	-73.8733	-73.8733	-51.3386	0.6950	53.0790	0.7188	2.4e-04	9.4565
1152	-73.8573	-73.8573	-51.5902	0.6985	52.8162	0.7156	2.4e-04	9.4563
1153	-73.8617	-73.8617	-51.7175	0.7002	52.6906	0.7138	2.4e-04	9.4512
1154	-73.8782	-73.8783	-51.3709	0.6953	53.0417	0.7186	2.4e-04	9.4516
1155	-73.8874	-73.8874	-51.5941	0.6983	52.8040	0.7154	2.4e-04	9.4511
1156	-73.8923	-73.8924	-51.0910	0.6914	53.3203	0.7223	2.4e-04	9.4519
1157	-73.8933	-73.8933	-51.0801	0.6913	53.3427	0.7224	2.4e-04	9.4517
1158	-73.8811	-73.8812	-51.0053	0.6904	53.3934	0.7235	2.4e-04	9.4535
1159	-73.9047	-73.9049	-50.7086	0.6861	53.6869	0.7275	2.4e-04	9.4510
1160	-73.8674	-73.8675	-50.9054	0.6891	53.4317	0.7240	2.4e-04	9.4512
1161	-73.8693	-73.8696	-50.3854	0.6821	53.9403	0.7311	2.4e-04	9.4508
1162	-73.9148	-73.9150	-50.8129	0.6874	53.6031	0.7259	2.4e-04	9.4483
1163	-73.8692	-73.8695	-50.5314	0.6841	53.8291	0.7294	2.4e-04	9.4548
1164	-73.8679	-73.8680	-50.8000	0.6877	53.5809	0.7260	2.4e-04	9.4525
1165	-73.8723	-73.8725	-50.7169	0.6865	53.6162	0.7265	2.4e-04	9.4512
1166	-73.8809	-73.8811	-50.5269	0.6839	53.8273	0.7293	2.4e-04	9.4477
1167	-73.8675	-73.8679	-50.2646	0.6805	54.0770	0.7328	2.4e-04	9.4491
1168	-73.8821	-73.8822	-50.9514	0.6896	53.4464	0.7241	2.4e-04	9.4478
1169	-73.9052	-73.9053	-51.0640	0.6909	53.3792	0.7229	2.4e-04	9.4547
1170	-73.8754	-73.8756	-50.7050	0.6864	53.6707	0.7272	2.4e-04	9.4558
1171	-73.9035	-73.9035	-51.8089	0.7010	52.6588	0.7131	2.4e-04	9.4508
1172	-73.8892	-73.8892	-51.7396	0.7002	52.6984	0.7139	2.4e-04	9.4493
1173	-73.9066	-73.9066	-52.2203	0.7066	52.2372	0.7076	2.4e-04	9.4540
1174	-73.8731	-73.8731	-51.9730	0.7035	52.4338	0.7104	2.4e-04	9.4510
1175	-73.8724	-73.8724	-52.7486	0.7141	51.6741	0.7001	2.4e-04	9.4525
1176	-73.8904	-73.8904	-52.9988	0.7173	51.4163	0.6967	2.4e-04	9.4553
1177	-73.8503	-73.8503	-53.7603	0.7280	50.5780	0.6856	2.4e-04	9.4486
1178	-73.8784	-73.8784	-53.1549	0.7195	51.2626	0.6945	2.4e-04	9.4510
1179	-73.8768	-73.8768	-52.8333	0.7152	51.5631	0.6989	2.4e-04	9.4510
1180	-73.8890	-73.8890	-52.8412	0.7151	51.5970	0.6990	2.4e-04	9.4502
1181	-73.8974	-73.8974	-53.0398	0.7177	51.3856	0.6962	2.4e-04	9.4548
1182	-73.8929	-73.8929	-53.4107	0.7228	51.0160	0.6910	2.4e-04	9.4562
1183	-73.8774	-73.8774	-53.6849	0.7267	50.7073	0.6869	2.4e-04	9.4520
1184	-73.8965	-73.8965	-53.2254	0.7203	51.1967	0.6937	2.4e-04	9.4480
1185	-73.8471	-73.8471	-52.7533	0.7144	51.6384	0.6998	2.4e-04	9.4503
1186	-73.8862	-73.8862	-53.2312	0.7204	51.1815	0.6935	2.4e-04	9.4497
1187	-73.8905	-73.8905	-53.4547	0.7234	50.9662	0.6903	2.4e-04	9.4537
1188	-73.9007	-73.9007	-53.3877	0.7224	51.0495	0.6914	2.4e-04	9.4569
1189	-73.8744	-73.8744	-53.5736	0.7252	50.7908	0.6882	2.4e-04	9.4497
1190	-73.8889	-73.8889	-53.4110	0.7229	51.0229	0.6910	2.4e-04	9.4528
1191	-73.8773	-73.8773	-53.3531	0.7222	51.0178	0.6914	2.4e-04	9.4533
1192	-73.8883	-73.8883	-53.9016	0.7295	50.4833	0.6840	2.4e-04	9.4530
1193	-73.8858	-73.8858	-53.4339	0.7232	50.9752	0.6906	2.4e-04	9.4595
1194	-73.8600	-73.8600	-53.3443	0.7222	51.0009	0.6914	2.4e-04	9.4530
1195	-73.8574	-73.8574	-53.2815	0.7214	51.1016	0.6925	2.4e-04	9.4480
1196	-73.9107	-73.9107	-52.9870	0.7169	51.4632	0.6972	2.4e-04	9.4499
1197	-73.8739	-73.8739	-53.3423	0.7221	51.0493	0.6918	2.4e-04	9.4494
1198	-73.8925	-73.8925	-53.1246	0.7189	51.3143	0.6951	2.4e-04	9.4493
1199	-73.9250	-73.9250	-52.8458	0.7149	51.6289	0.6993	2.4e-04	9.4544
1200	-73.8650	-73.8650	-52.2517	0.7074	52.1498	0.7068	2.4e-04	9.4561
1201	-73.8531	-73.8531	-53.0374	0.7181	51.3319	0.6957	2.4e-04	9.4440
1202	-73.9265	-73.9265	-53.0244	0.7173	51.4628	0.6968	2.4e-04	9.4523
1203	-73.8633	-73.8633	-53.1347	0.7194	51.2502	0.6946	2.4e-04	9.4453
1204	-73.8452	-73.8452	-52.7528	0.7144	51.6315	0.6997	2.4e-04	9.4520
1205	-73.8898	-73.8898	-52.6794	0.7129	51.7700	0.7012	2.4e-04	9.4543
1206	-73.8977	-73.8977	-53.7333	0.7271	50.6189	0.6859	2.4e-04	9.4560
1207	-73.8571	-73.8571	-53.6984	0.7271	50.6641	0.6866	2.4e-04	9.4491
1208	-73.8844	-73.8844	-52.7019	0.7133	51.7121	0.7007	2.4e-04	9.4534
1209	-73.8770	-73.8770	-53.0168	0.7176	51.3898	0.6964	2.4e-04	9.4496
1210	-73.8890	-73.8890	-52.7519	0.7139	51.6783	0.7002	2.4e-04	9.4493
1211	-73.8642	-73.8642	-52.9885	0.7174	51.4169	0.6967	2.4e-04	9.4509
1212	-73.9095	-73.9095	-52.4794	0.7100	51.9889	0.7041	2.4e-04	9.4532
1213	-73.8807	-73.8807	-53.3390	0.7220	51.0510	0.6918	2.4e-04	9.4503
1214	-73.8872	-73.8872	-52.4005	0.7092	52.0283	0.7049	2.4e-04	9.4475
1215	-73.8759	-73.8759	-52.8029	0.7148	51.6036	0.6993	2.4e-04	9.4472
1216	-73.8693	-73.8693	-52.8932	0.7160	51.5110	0.6980	2.4e-04	9.4481
1217	-73.8441	-73.8441	-52.7203	0.7139	51.6604	0.7001	2.4e-04	9.4538
1218	-73.8734	-73.8734	-52.3402	0.7085	52.0542	0.7055	2.4e-04	9.4555
1219	-73.8835	-73.8835	-52.8702	0.7156	51.5606	0.6985	2.4e-04	9.4516
1220	-73.8596	-73.8596	-52.0656	0.7049	52.3204	0.7093	2.4e-04	9.4486
1221	-73.8908	-73.8908	-52.2363	0.7069	52.2041	0.7072	2.4e-04	9.4475
1222	-73.8741	-73.8741	-52.3204	0.7082	52.0954	0.7057	2.4e-04	9.4506
1223	-73.8843	-73.8843	-52.5275	0.7109	51.8755	0.7029	2.4e-04	9.4531
1224	-73.8844	-73.8844	-51.3846	0.6955	53.0084	0.7182	2.4e-04	9.4547
1225	-73.8853	-73.8853	-51.9583	0.7032	52.4902	0.7110	2.4e-04	9.4510
1226	-73.8610	-73.8610	-51.8200	0.7016	52.5953	0.7125	2.4e-04	9.4455
1227	-73.8863	-73.8863	-51.2851	0.6941	53.1081	0.7197	2.4e-04	9.4465
1228	-73.9040	-73.9040	-51.9706	0.7032	52.4895	0.7110	2.4e-04	9.4452
1229	-73.8777	-73.8777	-51.5891	0.6983	52.8131	0.7157	2.4e-04	9.4528
1230	-73.8858	-73.8858	-51.8078	0.7012	52.6322	0.7130	2.4e-04	9.4540
1231	-73.8750	-73.8750	-51.4596	0.6966	52.9421	0.7173	2.4e-04	9.4488
1232	-73.8885	-73.8885	-51.5483	0.6977	52.8799	0.7164	2.4e-04	9.4492
1233	-73.8419	-73.8419	-51.7256	0.7005	52.6283	0.7135	2.4e-04	9.4484
1234	-73.8813	-73.8813	-51.5888	0.6983	52.8374	0.7158	2.4e-04	9.4485
1235	-73.8650	-73.8650	-52.1058	0.7054	52.2963	0.7085	2.4e-04	9.4534
1236	-73.8955	-73.8956	-51.2522	0.6936	53.1750	0.7203	2.4e-04	9.4603
1237	-73.9015	-73.9015	-51.6277	0.6986	52.8131	0.7155	2.4e-04	9.4467
1238	-73.8882	-73.8882	-51.5469	0.6976	52.8786	0.7164	2.4e-04	9.4446
1239	-73.8525	-73.8525	-51.7216	0.7003	52.6635	0.7138	2.4e-04	9.4438
1240	-73.8867	-73.8867	-51.3598	0.6951	53.0681	0.7189	2.4e-04	9.4503
1241	-73.8771	-73.8771	-51.3443	0.6950	53.0652	0.7190	2.4e-04	9.4559
1242	-73.8686	-73.8686	-51.3716	0.6954	53.0285	0.7186	2.4e-04	9.4523
1243	-73.8677	-73.8678	-51.4009	0.6959	52.9911	0.7182	2.4e-04	9.4491
1244	-73.8803	-73.8803	-52.0496	0.7045	52.3697	0.7097	2.4e-04	9.4472
1245	-73.8922	-73.8922	-51.5800	0.6980	52.8392	0.7159	2.4e-04	9.4512
1246	-73.8855	-73.8855	-51.3411	0.6949	53.0740	0.7191	2.4e-04	9.4485
1247	-73.8708	-73.8709	-51.2313	0.6935	53.1811	0.7204	2.4e-04	9.4535
1248	-73.8649	-73.8651	-50.9569	0.6899	53.4136	0.7239	2.4e-04	9.4543
1249	-73.9026	-73.9026	-51.6812	0.6993	52.7678	0.7148	2.4e-04	9.4509
1250	-73.9055	-73.9056	-51.2108	0.6929	53.2315	0.7209	2.4e-04	9.4495
1251	-73.8966	-73.8968	-50.8790	0.6885	53.5400	0.7252	2.4e-04	9.4485
1252	-73.8880	-73.8881	-51.4483	0.6963	52.9759	0.7177	2.4e-04	9.4488
1253	-73.8815	-73.8815	-51.3872	0.6955	53.0225	0.7185	2.4e-04	9.4516
1254	-73.8489	-73.8489	-51.7114	0.7002	52.6474	0.7137	2.4e-04	9.4521
1255	-73.8451	-73.8451	-51.2385	0.6939	53.1127	0.7201	2.4e-04	9.4505
1256	-73.8958	-73.8959	-51.4428	0.6962	52.9782	0.7179	2.4e-04	9.4511
1257	-73.9108	-73.9108	-51.3817	0.6952	53.0548	0.7188	2.4e-04	9.4496
1258	-73.9123	-73.9123	-51.5595	0.6976	52.8933	0.7165	2.4e-04	9.4495
1259	-73.9055	-73.9056	-50.9350	0.6892	53.4752	0.7246	2.4e-04	9.4512
1260	-73.8926	-73.8926	-51.0221	0.6905	53.3732	0.7233	2.4e-04	9.4526
1261	-73.8888	-73.8889	-51.0272	0.6906	53.3757	0.7232	2.4e-04	9.4518
1262	-73.9041	-73.9043	-50.7480	0.6867	53.6584	0.7269	2.4e-04	9.4525
1263	-73.8673	-73.8675	-50.6604	0.6858	53.7043	0.7277	2.4e-04	9.4483
1264	-73.8928	-73.8928	-51.3689	0.6952	53.0387	0.7187	2.4e-04	9.4479
1265	-73.8801	-73.8803	-50.5871	0.6847	53.7699	0.7288	2.4e-04	9.4539
1266	-73.8790	-73.8790	-51.0111	0.6905	53.3765	0.7233	2.4e-04	9.4562
1267	-73.8675	-73.8676	-51.1788	0.6928	53.1987	0.7211	2.4e-04	9.4463
1268	-73.8766	-73.8767	-51.2259	0.6934	53.1633	0.7205	2.4e-04	9.4471
1269	-73.8736	-73.8736	-51.8100	0.7013	52.5854	0.7128	2.4e-04	9.4451
1270	-73.8957	-73.8957	-51.4668	0.6965	52.9444	0.7176	2.4e-04	9.4497
1271	-73.8919	-73.8919	-51.7115	0.6998	52.7297	0.7143	2.4e-04	9.4551
1272	-73.8863	-73.8863	-52.0748	0.7048	52.3375	0.7092	2.4e-04	9.4544
1273	-73.8981	-73.8981	-51.6720	0.6992	52.7554	0.7149	2.4e-04	9.4461
1274	-73.8799	-73.8799	-51.4577	0.6965	52.9700	0.7175	2.4e-04	9.4515
1275	-73.8906	-73.8906	-51.7765	0.7007	52.6309	0.7134	2.4e-04	9.4451
1276	-73.8829	-73.8829	-51.6395	0.6989	52.7583	0.7151	2.4e-04	9.4444
1277	-73.8760	-73.8760	-52.2466	0.7072	52.1813	0.7069	2.4e-04	9.4510
1278	-73.8723	-73.8723	-51.6238	0.6988	52.7748	0.7153	2.4e-04	9.4520
1279	-73.8922	-73.8922	-51.8003	0.7010	52.6218	0.7131	2.4e-04	9.4493
1280	-73.8985	-73.8985	-52.2525	0.7071	52.1581	0.7070	2.4e-04	9.4460
1281	-73.8978	-73.8978	-52.3665	0.7086	52.0758	0.7056	2.4e-04	9.4482
1282	-73.8910	-73.8910	-52.4074	0.7093	52.0351	0.7049	2.4e-04	9.4447
1283	-73.9014	-73.9014	-52.3246	0.7080	52.1217	0.7062	2.4e-04	9.4495
1284	-73.8648	-73.8648	-52.8288	0.7152	51.5535	0.6989	2.4e-04	9.4495
1285	-73.8950	-73.8950	-52.4669	0.7100	51.9559	0.7042	2.4e-04	9.4470
1286	-73.9013	-73.9013	-52.1586	0.7058	52.2953	0.7084	2.4e-04	9.4529
1287	-73.8881	-73.8881	-52.7529	0.7140	51.6701	0.7002	2.4e-04	9.4474
1288	-73.9101	-73.9101	-51.8876	0.7020	52.5648	0.7120	2.4e-04	9.4458
1289	-73.8716	-73.8716	-51.8734	0.7022	52.5389	0.7118	2.4e-04	9.4564
1290	-73.8781	-73.8781	-51.8810	0.7023	52.5357	0.7119	2.4e-04	9.4513
1291	-73.8986	-73.8986	-52.9871	0.7170	51.4402	0.6970	2.4e-04	9.4469
1292	-73.8782	-73.8782	-52.4068	0.7094	52.0195	0.7048	2.4e-04	9.4477
1293	-73.8834	-73.8834	-52.0274	0.7042	52.3798	0.7098	2.4e-04	9.4501
1294	-73.8892	-73.8892	-52.3621	0.7087	52.0809	0.7055	2.4e-04	9.4509
1295	-73.8932	-73.8932	-52.5214	0.7108	51.9144	0.7034	2.4e-04	9.4528
1296	-73.8744	-73.8744	-52.3233	0.7083	52.0845	0.7059	2.4e-04	9.4513
1297	-73.8921	-73.8921	-52.2350	0.7069	52.2014	0.7073	2.4e-04	9.4462
1298	-73.8573	-73.8573	-52.1296	0.7058	52.2678	0.7084	2.4e-04	9.4467
1299	-73.8734	-73.8734	-52.5286	0.7111	51.8941	0.7031	2.4e-04	9.4460
1300	-73.8559	-73.8559	-52.5344	0.7113	51.8495	0.7027	2.4e-04	9.4485
1301	-73.8630	-73.8630	-51.3796	0.6956	53.0221	0.7184	2.4e-04	9.4465
1302	-73.9008	-73.9008	-52.0767	0.7047	52.3607	0.7095	2.4e-04	9.4493
1303	-73.8898	-73.8898	-51.9907	0.7036	52.4430	0.7104	2.4e-04	9.4450
1304	-73.8878	-73.8878	-51.5410	0.6976	52.8863	0.7165	2.4e-04	9.4503
1305	-73.8343	-73.8343	-52.2086	0.7071	52.1343	0.7068	2.4e-04	9.4481
1306	-73.9229	-73.9229	-52.2347	0.7066	52.2361	0.7075	2.4e-04	9.4479
1307	-73.8753	-73.8753	-51.7446	0.7004	52.6706	0.7136	2.4e-04	9.4519
1308	-73.8847	-73.8847	-51.5990	0.6984	52.8200	0.7157	2.4e-04	9.4529
1309	-73.8494	-73.8494	-51.7285	0.7005	52.6622	0.7137	2.4e-04	9.4482
1310	-73.8949	-73.8949	-51.9477	0.7030	52.4887	0.7112	2.4e-04	9.4460
1311	-73.8799	-73.8799	-51.7271	0.7002	52.6821	0.7140	2.4e-04	9.4464
1312	-73.8847	-73.8847	-51.4738	0.6967	52.9083	0.7170	2.4e-04	9.4491
1313	-73.9128	-73.9128	-51.7944	0.7007	52.6728	0.7134	2.4e-04	9.4507
1314	-73.8835	-73.8835	-52.1985	0.7065	52.2429	0.7077	2.4e-04	9.4524
1315	-73.8847	-73.8847	-51.7300	0.7001	52.6889	0.7138	2.4e-04	9.4495
1316	-73.9096	-73.9096	-51.9388	0.7027	52.5283	0.7114	2.4e-04	9.4469
1317	-73.8852	-73.8852	-51.7213	0.7000	52.7009	0.7141	2.4e-04	9.4464
1318	-73.8895	-73.8895	-51.7198	0.7000	52.6920	0.7141	2.4e-04	9.4454
1319	-73.8709	-73.8709	-51.8611	0.7021	52.5518	0.7121	2.4e-04	9.4549
1320	-73.8626	-73.8626	-51.6601	0.6994	52.7321	0.7147	2.4e-04	9.4525
1321	-73.8514	-73.8514	-51.7038	0.7001	52.6780	0.7140	2.4e-04	9.4461
1322	-73.8990	-73.8990	-51.5960	0.6982	52.8449	0.7159	2.4e-04	9.4474
1323	-73.8752	-73.8753	-51.2637	0.6939	53.1270	0.7199	2.4e-04	9.4453
1324	-73.8844	-73.8845	-51.1459	0.6922	53.2506	0.7215	2.4e-04	9.4492
1325	-73.8545	-73.8546	-51.1530	0.6926	53.2379	0.7213	2.4e-04	9.4501
1326	-73.8774	-73.8777	-50.4865	0.6834	53.8851	0.7300	2.4e-04	9.4540
1327	-73.9260	-73.9261	-51.4422	0.6959	53.0363	0.7181	2.4e-04	9.4498
1328	-73.8632	-73.8635	-50.3352	0.6815	54.0067	0.7318	2.4e-04	9.4519
1329	-73.8910	-73.8910	-51.3638	0.6951	53.0537	0.7189	2.4e-04	9.4510
