                         1   -1.1302902084199719e+02    7.6504244564299176e-04    8.1760911447273648e-04
                         2   -1.1302902039951351e+02    7.7479937141847102e-04    7.6950827684096402e-04
                         3   -1.1302902012962520e+02    7.7661146433273185e-04    8.3026592416132338e-04
                         6   -1.1302901769199742e+02    7.7575022331874421e-04    7.7407327780166916e-04
                        29   -1.1302902298007876e+02    7.7473009646780288e-04    7.5827309474746135e-04
                        58   -1.1302901968099401e+02    7.7406600029959066e-04    6.0400191204336906e-04
                        87   -1.1302901941316591e+02    7.7374603667038782e-04    7.8734906344537809e-04
                       174   -1.1302901829019447e+02    7.7184999711527827e-04    0.0000000000000000e+00
