# [2024-12-22 17:26:29,359] INFO: Loading Hamiltonian from saved file
# [2024-12-22 17:26:33,275] INFO: Setting up the training loop
# [2024-12-22 17:26:34,589] INFO: Initializing parameters and states
# [2024-12-22 17:26:44,098] INFO: Burning in the sampler for 100 steps
# [2024-12-22 17:27:09,590] INFO: Start training
# HF energy from loaded: -108.22289855006844
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
82	-108.6545	-108.6545	-108.3377	0.9971	8.2722	0.0763	3.0e-04	3.4270
83	-108.6558	-108.6558	-108.3433	0.9971	8.2188	0.0758	3.0e-04	3.4246
84	-108.6770	-108.6770	-108.3335	0.9968	8.6208	0.0794	2.9e-04	3.4025
85	-108.6661	-108.6661	-108.3066	0.9967	8.8129	0.0812	2.9e-04	3.4131
86	-108.6759	-108.6759	-108.3110	0.9966	8.8825	0.0819	2.9e-04	3.4256
87	-108.6456	-108.6456	-108.2603	0.9965	9.1221	0.0841	2.9e-04	3.4384
88	-108.6859	-108.6859	-108.2789	0.9963	9.3794	0.0865	2.9e-04	3.4321
89	-108.7114	-108.7114	-108.2815	0.9960	9.6406	0.0888	2.9e-04	3.3999
90	-108.6820	-108.6820	-108.2438	0.9960	9.7281	0.0897	2.9e-04	3.4131
91	-108.6976	-108.6976	-108.2362	0.9958	9.9775	0.0920	2.9e-04	3.4318
92	-108.6869	-108.6869	-108.2385	0.9959	9.8465	0.0907	2.9e-04	3.4292
93	-108.6996	-108.6996	-108.2264	0.9956	10.1118	0.0932	2.9e-04	3.4214
94	-108.6978	-108.6978	-108.2493	0.9959	9.8437	0.0907	2.9e-04	3.4216
95	-108.7122	-108.7122	-108.2434	0.9957	10.0683	0.0928	2.9e-04	3.4121
96	-108.6998	-108.6998	-108.2332	0.9957	10.0391	0.0926	2.9e-04	3.4156
97	-108.7058	-108.7058	-108.2155	0.9955	10.2923	0.0949	2.9e-04	3.4242
98	-108.6983	-108.6983	-108.2017	0.9954	10.3555	0.0955	2.9e-04	3.4253
99	-108.7024	-108.7024	-108.2126	0.9955	10.2864	0.0948	2.9e-04	3.4163
100	-108.6980	-108.6980	-108.2207	0.9956	10.1545	0.0936	2.9e-04	3.4116
101	-108.7062	-108.7062	-108.2042	0.9954	10.4136	0.0960	2.9e-04	3.4267
102	-108.7056	-108.7056	-108.2315	0.9956	10.1239	0.0933	2.9e-04	3.4283
103	-108.7158	-108.7158	-108.2016	0.9953	10.5370	0.0971	2.9e-04	3.4177
104	-108.7271	-108.7271	-108.2286	0.9954	10.3804	0.0956	2.9e-04	3.4239
105	-108.7072	-108.7072	-108.2164	0.9955	10.2985	0.0949	2.9e-04	3.4251
106	-108.7197	-108.7197	-108.2100	0.9953	10.4943	0.0967	2.9e-04	3.4290
107	-108.7048	-108.7048	-108.2001	0.9954	10.4437	0.0963	2.9e-04	3.4201
108	-108.7309	-108.7309	-108.2221	0.9953	10.4855	0.0966	2.9e-04	3.4156
109	-108.7145	-108.7145	-108.1863	0.9951	10.6814	0.0984	2.9e-04	3.4304
110	-108.7325	-108.7325	-108.1949	0.9951	10.7750	0.0993	2.9e-04	3.4302
111	-108.7307	-108.7307	-108.1969	0.9951	10.7396	0.0990	2.9e-04	3.4077
112	-108.7223	-108.7223	-108.1597	0.9948	11.0185	0.1016	2.9e-04	3.4153
113	-108.7356	-108.7356	-108.1796	0.9949	10.9596	0.1010	2.9e-04	3.4212
114	-108.7447	-108.7447	-108.1905	0.9949	10.9422	0.1008	2.9e-04	3.4348
115	-108.7446	-108.7446	-108.1694	0.9947	11.1505	0.1027	2.9e-04	3.4308
116	-108.7301	-108.7301	-108.1519	0.9947	11.1772	0.1030	2.9e-04	3.3982
117	-108.7611	-108.7611	-108.1870	0.9947	11.1410	0.1026	2.9e-04	3.4164
118	-108.7490	-108.7490	-108.1627	0.9946	11.2529	0.1037	2.9e-04	3.4260
119	-108.7526	-108.7526	-108.1631	0.9946	11.2837	0.1040	2.9e-04	3.4299
120	-108.7369	-108.7369	-108.1372	0.9945	11.3816	0.1049	2.9e-04	3.4213
121	-108.7474	-108.7474	-108.1360	0.9944	11.4889	0.1059	2.9e-04	3.4123
122	-108.7437	-108.7437	-108.1545	0.9946	11.2862	0.1040	2.9e-04	3.4148
123	-108.7485	-108.7485	-108.1472	0.9945	11.3991	0.1050	2.9e-04	3.4216
124	-108.7490	-108.7490	-108.1138	0.9942	11.7112	0.1079	2.9e-04	3.4148
125	-108.7365	-108.7365	-108.1168	0.9943	11.5674	0.1065	2.9e-04	3.4236
126	-108.7490	-108.7490	-108.1377	0.9944	11.4922	0.1059	2.9e-04	3.4219
127	-108.7484	-108.7484	-108.1087	0.9941	11.7523	0.1083	2.9e-04	3.4061
128	-108.7405	-108.7405	-108.1182	0.9943	11.5944	0.1068	2.9e-04	3.4234
129	-108.7461	-108.7461	-108.1072	0.9941	11.7478	0.1082	2.9e-04	3.4185
130	-108.7476	-108.7476	-108.0869	0.9939	11.9499	0.1101	2.9e-04	3.4198
131	-108.7564	-108.7564	-108.0813	0.9938	12.0696	0.1112	2.9e-04	3.4257
132	-108.7517	-108.7517	-108.1111	0.9941	11.7620	0.1084	2.9e-04	3.4203
133	-108.7573	-108.7573	-108.1139	0.9941	11.7926	0.1086	2.9e-04	3.4231
134	-108.7580	-108.7580	-108.0966	0.9939	11.9525	0.1101	2.9e-04	3.4154
135	-108.7510	-108.7510	-108.1062	0.9941	11.8062	0.1087	2.9e-04	3.4269
136	-108.7587	-108.7587	-108.0770	0.9937	12.1330	0.1118	2.9e-04	3.4293
137	-108.7685	-108.7685	-108.1116	0.9940	11.9136	0.1097	2.9e-04	3.4201
138	-108.7754	-108.7754	-108.1035	0.9938	12.0496	0.1110	2.9e-04	3.4011
139	-108.7631	-108.7631	-108.1023	0.9939	11.9462	0.1101	2.9e-04	3.4243
140	-108.7684	-108.7684	-108.0974	0.9938	12.0427	0.1109	2.9e-04	3.4284
141	-108.7529	-108.7529	-108.0792	0.9938	12.0651	0.1111	2.9e-04	3.4223
142	-108.7679	-108.7679	-108.0928	0.9938	12.0773	0.1112	2.9e-04	3.4142
143	-108.7645	-108.7645	-108.1102	0.9940	11.8921	0.1095	2.9e-04	3.4278
144	-108.7739	-108.7739	-108.0912	0.9937	12.1480	0.1119	2.9e-04	3.4240
145	-108.7668	-108.7668	-108.0675	0.9936	12.2923	0.1132	2.9e-04	3.4115
146	-108.7538	-108.7538	-108.0498	0.9935	12.3349	0.1136	2.9e-04	3.4171
147	-108.7596	-108.7596	-108.0518	0.9935	12.3641	0.1139	2.9e-04	3.4314
148	-108.7646	-108.7646	-108.0546	0.9935	12.3831	0.1141	2.9e-04	3.4237
149	-108.7771	-108.7771	-108.0610	0.9934	12.4397	0.1145	2.9e-04	3.4074
150	-108.7849	-108.7849	-108.0324	0.9931	12.7517	0.1174	2.9e-04	3.4114
151	-108.7758	-108.7758	-108.0459	0.9933	12.5562	0.1156	2.9e-04	3.4277
152	-108.7612	-108.7612	-108.0299	0.9933	12.5679	0.1157	2.9e-04	3.4385
153	-108.7802	-108.7802	-108.0349	0.9931	12.6907	0.1168	2.9e-04	3.4269
154	-108.7787	-108.7787	-108.0203	0.9930	12.8001	0.1179	2.9e-04	3.3967
155	-108.7809	-108.7809	-108.0063	0.9929	12.9396	0.1191	2.9e-04	3.4166
156	-108.7672	-108.7672	-107.9945	0.9929	12.9198	0.1190	2.9e-04	3.4238
157	-108.7688	-108.7688	-107.9838	0.9928	13.0274	0.1199	2.9e-04	3.4253
158	-108.7753	-108.7753	-107.9709	0.9926	13.1817	0.1214	2.9e-04	3.4185
159	-108.7821	-108.7821	-107.9730	0.9926	13.2235	0.1217	2.9e-04	3.4167
160	-108.7878	-108.7878	-107.9806	0.9926	13.2048	0.1216	2.9e-04	3.4062
161	-108.7896	-108.7896	-107.9471	0.9923	13.4883	0.1242	2.9e-04	3.4234
162	-108.8114	-108.8114	-107.9919	0.9925	13.3074	0.1225	2.9e-04	3.4143
163	-108.7804	-108.7804	-107.9664	0.9925	13.2647	0.1221	2.9e-04	3.4276
164	-108.7797	-108.7797	-107.9597	0.9925	13.3115	0.1226	2.9e-04	3.4248
165	-108.7765	-108.7765	-107.9409	0.9923	13.4328	0.1237	2.9e-04	3.4179
166	-108.7932	-108.7932	-108.0277	0.9930	12.8663	0.1184	2.9e-04	3.4221
167	-108.7918	-108.7918	-108.0281	0.9930	12.8482	0.1183	2.9e-04	3.4209
168	-108.7873	-108.7873	-108.0201	0.9929	12.8746	0.1185	2.9e-04	3.4244
169	-108.8031	-108.8031	-108.0346	0.9929	12.8863	0.1186	2.9e-04	3.4278
170	-108.7810	-108.7810	-108.0085	0.9929	12.9222	0.1190	2.9e-04	3.4222
171	-108.7965	-108.7965	-108.0457	0.9931	12.7368	0.1173	2.9e-04	3.4268
172	-108.7886	-108.7886	-108.0264	0.9930	12.8341	0.1182	2.9e-04	3.4130
173	-108.7782	-108.7782	-108.0259	0.9931	12.7516	0.1174	2.9e-04	3.4220
174	-108.7900	-108.7900	-108.0172	0.9929	12.9187	0.1189	2.9e-04	3.4279
175	-108.7976	-108.7976	-108.0113	0.9928	13.0342	0.1200	2.9e-04	3.4245
176	-108.8074	-108.8074	-108.0522	0.9931	12.7735	0.1176	2.9e-04	3.4035
177	-108.7960	-108.7960	-108.0188	0.9929	12.9586	0.1193	2.9e-04	3.4258
178	-108.7973	-108.7973	-108.0198	0.9929	12.9607	0.1193	2.9e-04	3.4264
179	-108.7983	-108.7983	-108.0283	0.9929	12.9013	0.1188	2.9e-04	3.4334
180	-108.7773	-108.7773	-107.9725	0.9926	13.1888	0.1214	2.9e-04	3.4150
181	-108.7905	-108.7905	-107.9968	0.9927	13.0935	0.1205	2.9e-04	3.4080
182	-108.8058	-108.8058	-108.0080	0.9927	13.1316	0.1209	2.9e-04	3.4283
183	-108.8025	-108.8025	-107.9944	0.9926	13.2186	0.1216	2.9e-04	3.4302
184	-108.7939	-108.7939	-107.9652	0.9924	13.3810	0.1232	2.9e-04	3.4234
185	-108.8036	-108.8036	-107.9592	0.9922	13.5096	0.1243	2.9e-04	3.4193
186	-108.8106	-108.8106	-107.9728	0.9923	13.4519	0.1238	2.9e-04	3.4143
187	-108.7978	-108.7978	-107.9475	0.9922	13.5550	0.1248	2.9e-04	3.4139
188	-108.8075	-108.8075	-107.9483	0.9921	13.6248	0.1254	2.9e-04	3.4183
189	-108.8087	-108.8087	-107.9470	0.9921	13.6453	0.1256	2.9e-04	3.4202
190	-108.8096	-108.8096	-107.9233	0.9919	13.8370	0.1273	2.9e-04	3.4218
191	-108.8021	-108.8021	-107.9118	0.9918	13.8715	0.1277	2.9e-04	3.4260
192	-108.8309	-108.8309	-107.9328	0.9917	13.9297	0.1282	2.9e-04	3.4096
193	-108.8253	-108.8253	-107.9376	0.9918	13.8515	0.1275	2.9e-04	3.4165
194	-108.8117	-108.8117	-107.9149	0.9918	13.9218	0.1281	2.9e-04	3.4116
195	-108.8072	-108.8072	-107.9160	0.9918	13.8787	0.1277	2.9e-04	3.4330
196	-108.7857	-108.7857	-107.9153	0.9920	13.7154	0.1262	2.9e-04	3.4244
197	-108.8014	-108.8014	-107.9047	0.9918	13.9195	0.1281	2.9e-04	3.4164
198	-108.8099	-108.8099	-107.8903	0.9915	14.0935	0.1297	2.9e-04	3.4221
199	-108.8096	-108.8096	-107.8965	0.9916	14.0467	0.1293	2.9e-04	3.4240
200	-108.8079	-108.8079	-107.8873	0.9915	14.0985	0.1298	2.9e-04	3.4280
201	-108.8041	-108.8041	-107.9259	0.9919	13.7804	0.1268	2.9e-04	3.4376
202	-108.7875	-108.7875	-107.8881	0.9917	13.9438	0.1283	2.9e-04	3.4259
203	-108.8077	-108.8077	-107.8702	0.9914	14.2311	0.1310	2.9e-04	3.4088
204	-108.8244	-108.8244	-107.8982	0.9915	14.1504	0.1302	2.9e-04	3.4144
205	-108.8205	-108.8205	-107.8736	0.9913	14.3025	0.1316	2.9e-04	3.4300
206	-108.8111	-108.8111	-107.8679	0.9913	14.2754	0.1313	2.9e-04	3.4298
207	-108.8171	-108.8171	-107.8437	0.9911	14.5073	0.1335	2.9e-04	3.4125
208	-108.8329	-108.8329	-107.8947	0.9914	14.2430	0.1310	2.9e-04	3.4231
209	-108.8071	-108.8071	-107.8750	0.9914	14.1932	0.1306	2.9e-04	3.4233
210	-108.8150	-108.8150	-107.8737	0.9913	14.2670	0.1313	2.9e-04	3.4243
211	-108.8391	-108.8391	-107.9205	0.9916	14.0800	0.1295	2.9e-04	3.4249
212	-108.8213	-108.8213	-107.9420	0.9919	13.7898	0.1269	2.9e-04	3.4223
213	-108.8147	-108.8147	-107.9425	0.9920	13.7286	0.1263	2.9e-04	3.4186
214	-108.8295	-108.8295	-107.9416	0.9918	13.8548	0.1275	2.9e-04	3.4143
215	-108.8161	-108.8161	-107.9331	0.9919	13.7832	0.1271	2.9e-04	3.4218
216	-108.8228	-108.8228	-107.9418	0.9919	13.7997	0.1270	2.9e-04	3.4192
217	-108.8159	-108.8159	-107.9368	0.9919	13.7854	0.1269	2.9e-04	3.4212
218	-108.8450	-108.8450	-107.9857	0.9921	13.6319	0.1254	2.9e-04	3.4242
219	-108.8361	-108.8361	-107.9846	0.9922	13.5671	0.1248	2.9e-04	3.4126
220	-108.8257	-108.8257	-107.9845	0.9923	13.4848	0.1241	2.9e-04	3.4225
221	-108.8259	-108.8259	-107.9960	0.9924	13.3940	0.1232	2.9e-04	3.4200
222	-108.8261	-108.8261	-108.0282	0.9927	13.1354	0.1208	2.9e-04	3.4193
223	-108.8229	-108.8229	-107.9660	0.9921	13.6104	0.1252	2.9e-04	3.4300
224	-108.8320	-108.8320	-107.9664	0.9920	13.6743	0.1258	2.9e-04	3.4205
225	-108.8416	-108.8416	-108.0441	0.9927	13.1316	0.1208	2.9e-04	3.4048
226	-108.8336	-108.8336	-108.0066	0.9924	13.3719	0.1230	2.9e-04	3.4131
227	-108.8313	-108.8313	-107.9835	0.9922	13.5419	0.1246	2.9e-04	3.4275
228	-108.8204	-108.8204	-107.9951	0.9924	13.3611	0.1229	2.9e-04	3.4324
229	-108.8284	-108.8284	-107.9721	0.9921	13.6073	0.1252	2.9e-04	3.4259
230	-108.8329	-108.8329	-107.9957	0.9923	13.4554	0.1238	2.9e-04	3.4022
231	-108.8299	-108.8299	-107.9879	0.9923	13.4921	0.1241	2.9e-04	3.4138
232	-108.8351	-108.8351	-107.9966	0.9923	13.4636	0.1239	2.9e-04	3.4267
233	-108.8293	-108.8293	-107.9596	0.9920	13.7128	0.1262	2.9e-04	3.4277
234	-108.8426	-108.8426	-107.9776	0.9921	13.6704	0.1258	2.9e-04	3.4195
235	-108.8445	-108.8445	-108.0210	0.9924	13.3436	0.1228	2.9e-04	3.4158
236	-108.8341	-108.8341	-107.9942	0.9923	13.4782	0.1239	2.9e-04	3.4245
237	-108.8453	-108.8453	-107.9749	0.9920	13.7196	0.1262	2.9e-04	3.4282
238	-108.8308	-108.8308	-107.9791	0.9922	13.5690	0.1249	2.9e-04	3.4197
239	-108.8328	-108.8328	-107.9536	0.9919	13.7857	0.1269	2.9e-04	3.4221
240	-108.8412	-108.8412	-107.9814	0.9921	13.6293	0.1254	2.9e-04	3.4244
241	-108.8390	-108.8390	-107.9425	0.9918	13.9196	0.1281	2.9e-04	3.4144
242	-108.8266	-108.8266	-107.9579	0.9920	13.7065	0.1261	2.9e-04	3.4128
243	-108.8226	-108.8226	-107.9354	0.9918	13.8494	0.1274	2.9e-04	3.4179
244	-108.8385	-108.8385	-107.9135	0.9915	14.1395	0.1301	2.9e-04	3.4329
245	-108.8415	-108.8415	-107.9221	0.9916	14.1021	0.1297	2.9e-04	3.4305
246	-108.8350	-108.8350	-107.9142	0.9915	14.1085	0.1298	2.9e-04	3.3955
247	-108.8397	-108.8397	-107.9106	0.9915	14.1727	0.1304	2.9e-04	3.4194
248	-108.8387	-108.8387	-107.9088	0.9915	14.1731	0.1304	2.9e-04	3.4237
249	-108.8375	-108.8375	-107.9172	0.9915	14.1061	0.1298	2.9e-04	3.4315
250	-108.8504	-108.8504	-107.9252	0.9915	14.1438	0.1301	2.9e-04	3.4261
251	-108.8424	-108.8424	-107.8949	0.9913	14.3135	0.1316	2.9e-04	3.4250
252	-108.8387	-108.8387	-107.8921	0.9913	14.3053	0.1316	2.9e-04	3.3948
253	-108.8292	-108.8292	-107.8713	0.9912	14.3935	0.1324	2.9e-04	3.4307
254	-108.8298	-108.8298	-107.8410	0.9909	14.6180	0.1345	2.9e-04	3.4218
255	-108.8345	-108.8345	-107.8265	0.9907	14.7513	0.1357	2.9e-04	3.4257
256	-108.8499	-108.8499	-107.8470	0.9908	14.7205	0.1354	2.9e-04	3.4138
257	-108.8448	-108.8448	-107.8449	0.9908	14.6978	0.1352	2.9e-04	3.4131
258	-108.8436	-108.8436	-107.7800	0.9902	15.1602	0.1395	2.9e-04	3.4252
259	-108.8364	-108.8364	-107.7540	0.9901	15.2936	0.1407	2.9e-04	3.4150
260	-108.8450	-108.8450	-107.8310	0.9907	14.8054	0.1362	2.9e-04	3.4228
261	-108.8505	-108.8505	-107.7927	0.9903	15.1162	0.1391	2.9e-04	3.4216
262	-108.8518	-108.8518	-107.7744	0.9901	15.2525	0.1403	2.9e-04	3.4182
263	-108.8538	-108.8538	-107.7367	0.9897	15.5353	0.1429	2.8e-04	3.4209
264	-108.8562	-108.8562	-107.7736	0.9901	15.2951	0.1407	2.8e-04	3.4109
265	-108.8508	-108.8508	-107.7585	0.9900	15.3631	0.1413	2.8e-04	3.4206
266	-108.8544	-108.8544	-107.7558	0.9899	15.4055	0.1417	2.8e-04	3.4291
267	-108.8602	-108.8602	-107.7210	0.9895	15.6887	0.1443	2.8e-04	3.4274
268	-108.8475	-108.8475	-107.7502	0.9899	15.3877	0.1415	2.8e-04	3.4035
269	-108.8462	-108.8462	-107.7172	0.9896	15.6168	0.1437	2.8e-04	3.4171
270	-108.8492	-108.8492	-107.6843	0.9893	15.8549	0.1459	2.8e-04	3.4231
271	-108.8419	-108.8419	-107.7088	0.9896	15.6439	0.1439	2.8e-04	3.4317
272	-108.8484	-108.8484	-107.7060	0.9895	15.7109	0.1445	2.8e-04	3.4182
273	-108.8505	-108.8505	-107.6897	0.9893	15.8324	0.1456	2.8e-04	3.4227
274	-108.8578	-108.8578	-107.6961	0.9893	15.8411	0.1457	2.8e-04	3.4261
275	-108.8557	-108.8557	-107.6946	0.9893	15.8312	0.1456	2.8e-04	3.4306
276	-108.8522	-108.8522	-107.6408	0.9889	16.1651	0.1487	2.8e-04	3.4212
277	-108.8467	-108.8467	-107.6281	0.9888	16.1954	0.1492	2.8e-04	3.4249
278	-108.8505	-108.8505	-107.6381	0.9889	16.1804	0.1488	2.8e-04	3.4269
279	-108.8633	-108.8633	-107.6575	0.9889	16.1355	0.1484	2.8e-04	3.4198
280	-108.8517	-108.8517	-107.6141	0.9886	16.3378	0.1503	2.8e-04	3.4181
281	-108.8530	-108.8530	-107.5812	0.9883	16.5693	0.1524	2.8e-04	3.4192
282	-108.8691	-108.8691	-107.5842	0.9882	16.6535	0.1532	2.8e-04	3.4228
283	-108.8427	-108.8427	-107.6010	0.9886	16.3739	0.1506	2.8e-04	3.4305
284	-108.8609	-108.8609	-107.5766	0.9882	16.6152	0.1532	2.8e-04	3.4127
285	-108.8732	-108.8732	-107.6064	0.9884	16.5380	0.1521	2.8e-04	3.4101
286	-108.8592	-108.8592	-107.5688	0.9881	16.6812	0.1534	2.8e-04	3.4148
287	-108.8706	-108.8706	-107.5347	0.9877	16.9803	0.1562	2.8e-04	3.4325
