# [2026-07-19 01:29:26,386] INFO: JAX detected 4 total devices across 1 processes
# [2026-07-19 01:29:26,386] INFO: Current process 0 has 4 local devices
# [2026-07-19 01:29:26,386] INFO: Running on 4 GPUs with pmap for data parallelism
# [2026-07-19 01:29:26,392] INFO: Sample configuration:
# [2026-07-19 01:29:26,392] INFO:   Total sample_size: 10000
# [2026-07-19 01:29:26,392] INFO:   Sample batch: 1000
# [2026-07-19 01:29:26,392] INFO:   Local batch per device: 250
# [2026-07-19 01:29:26,392] INFO:   Sample steps: 10
# [2026-07-19 01:29:26,392] INFO:   Local sample size per device: 2500
# [2026-07-19 01:29:26,392] INFO:   Expected samples per device: 2500
# [2026-07-19 01:29:26,392] INFO: Loading Hamiltonian from saved file
2026-07-19 01:29:27.077673: W external/xla/xla/service/gpu/nvptx_compiler.cc:763] The NVIDIA driver's CUDA version is 12.8 which is older than the ptxas CUDA version (12.9.86). Because the driver is older than the ptxas version, XLA is disabling parallel compilation, which may slow down compilation. You should update your NVIDIA driver or use the NVIDIA-provided CUDA forward compatibility packages.
# [2026-07-19 01:29:27,841] INFO: Setting up the training loop
# [2026-07-19 01:29:28,420] INFO: Print s2: False, spin: False, rdm: False
# [2026-07-19 01:29:28,420] INFO: Initializing parameters and states
# [2026-07-19 01:29:34,186] INFO: Burning in the sampler for 100 steps
# [2026-07-19 01:29:40,940] INFO: Start training
/home/zzkj/anaconda3/envs/jax_env/lib/python3.9/site-packages/jax/_src/lax/lax.py:2773: ComplexWarning: Casting complex values to real discards the imaginary part
  x_bar = _convert_element_type(x_bar, x.aval.dtype, x.aval.weak_type)
# HF energy from loaded: -116.13503480328633
init_vhs in make_proj_op:  (100, 40, 40)
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
2002	-116.5835	-116.5835	-88.8482	0.7621	75.2752	0.6467	2.1e-04	0.4829
2003	-116.6046	-116.6046	-88.1114	0.7556	76.2333	0.6550	2.1e-04	0.4831
2004	-116.5911	-116.5911	-89.0566	0.7638	74.9254	0.6437	2.1e-04	0.4822
2005	-116.5950	-116.5950	-90.4812	0.7760	73.2945	0.6297	2.1e-04	0.4823
2006	-116.5922	-116.5922	-91.7176	0.7867	71.8290	0.6170	2.1e-04	0.4832
2007	-116.5877	-116.5877	-90.6309	0.7774	73.2173	0.6291	2.1e-04	0.4823
2008	-116.5848	-116.5848	-90.3230	0.7747	73.5179	0.6316	2.1e-04	0.4827
2009	-116.6094	-116.6094	-90.3299	0.7746	73.6083	0.6324	2.1e-04	0.4827
2010	-116.6144	-116.6144	-90.1405	0.7730	73.8129	0.6342	2.1e-04	0.4831
2011	-116.5892	-116.5892	-91.2751	0.7829	72.3738	0.6218	2.1e-04	0.4833
2012	-116.6061	-116.6061	-88.2063	0.7564	76.0870	0.6537	2.1e-04	0.4837
2013	-116.5999	-116.5999	-87.7099	0.7522	76.6223	0.6583	2.1e-04	0.4834
2014	-116.5715	-116.5715	-90.7520	0.7785	73.0468	0.6276	2.1e-04	0.4835
2015	-116.6063	-116.6063	-88.1387	0.7559	76.1404	0.6541	2.1e-04	0.4828
2016	-116.5893	-116.5893	-92.0619	0.7896	71.3820	0.6133	2.1e-04	0.4836
2017	-116.5931	-116.5931	-90.6533	0.7775	73.1892	0.6288	2.1e-04	0.4827
2018	-116.5966	-116.5966	-89.4086	0.7668	74.6122	0.6410	2.1e-04	0.4829
2019	-116.5938	-116.5938	-89.1971	0.7650	74.9668	0.6440	2.1e-04	0.4827
2020	-116.6124	-116.6124	-88.7403	0.7610	75.5019	0.6486	2.1e-04	0.4824
2021	-116.5846	-116.5846	-89.9076	0.7712	74.0851	0.6366	2.1e-04	0.4820
2022	-116.6108	-116.6108	-89.9794	0.7716	74.0271	0.6359	2.1e-04	0.4829
2023	-116.5971	-116.5971	-89.1674	0.7647	75.0068	0.6443	2.1e-04	0.4829
2024	-116.6053	-116.6053	-88.6369	0.7601	75.6357	0.6497	2.1e-04	0.4829
2025	-116.6057	-116.6057	-91.1039	0.7813	72.6460	0.6241	2.1e-04	0.4837
2026	-116.5943	-116.5943	-89.2452	0.7654	74.9028	0.6435	2.1e-04	0.4831
2027	-116.6098	-116.6098	-88.7616	0.7612	75.4919	0.6485	2.1e-04	0.4832
2028	-116.5962	-116.5962	-90.7204	0.7781	73.1024	0.6280	2.1e-04	0.4823
2029	-116.6167	-116.6167	-88.4416	0.7584	75.8441	0.6515	2.1e-04	0.4826
2030	-116.5993	-116.5993	-89.7974	0.7701	74.2417	0.6379	2.1e-04	0.4834
2031	-116.6252	-116.6252	-87.2569	0.7482	77.2098	0.6634	2.1e-04	0.4831
2032	-116.6140	-116.6140	-90.3623	0.7749	73.5736	0.6321	2.1e-04	0.4827
2033	-116.6094	-116.6094	-91.5406	0.7850	72.1022	0.6194	2.1e-04	0.4824
2034	-116.6034	-116.6034	-90.5520	0.7766	73.3223	0.6300	2.1e-04	0.4831
2035	-116.6061	-116.6061	-87.5704	0.7510	76.7617	0.6596	2.1e-04	0.4831
2036	-116.6125	-116.6125	-90.5460	0.7765	73.3465	0.6301	2.1e-04	0.4823
2037	-116.5904	-116.5904	-90.4512	0.7758	73.4440	0.6310	2.1e-04	0.4823
2038	-116.6116	-116.6116	-89.4631	0.7672	74.6519	0.6413	2.1e-04	0.4824
2039	-116.5991	-116.5991	-90.0757	0.7725	73.8795	0.6348	2.1e-04	0.4825
2040	-116.6055	-116.6055	-90.1701	0.7733	73.8023	0.6340	2.1e-04	0.4814
2041	-116.6080	-116.6080	-88.4221	0.7583	75.8452	0.6517	2.1e-04	0.4815
2042	-116.6211	-116.6211	-87.4529	0.7499	76.9918	0.6616	2.1e-04	0.4829
2043	-116.6027	-116.6027	-90.4444	0.7757	73.3643	0.6304	2.1e-04	0.4821
2044	-116.5986	-116.5986	-88.7638	0.7613	75.4416	0.6483	2.1e-04	0.4816
2045	-116.6030	-116.6030	-90.3821	0.7751	73.4926	0.6314	2.1e-04	0.4816
2046	-116.6020	-116.6020	-89.4062	0.7668	74.5918	0.6408	2.1e-04	0.4828
2047	-116.5933	-116.5933	-89.0570	0.7638	75.1234	0.6454	2.1e-04	0.4825
2048	-116.5982	-116.5982	-90.4234	0.7755	73.4762	0.6313	2.1e-04	0.4818
2049	-116.6098	-116.6098	-89.5168	0.7677	74.5888	0.6408	2.1e-04	0.4819
2050	-116.5919	-116.5919	-90.3883	0.7753	73.4120	0.6308	2.1e-04	0.4827
2051	-116.5960	-116.5960	-90.4003	0.7753	73.4581	0.6311	2.1e-04	0.4822
2052	-116.5877	-116.5877	-89.1799	0.7649	74.9393	0.6441	2.1e-04	0.4821
2053	-116.6119	-116.6119	-88.1330	0.7558	76.2108	0.6548	2.1e-04	0.4818
2054	-116.5901	-116.5901	-89.0645	0.7639	75.0721	0.6450	2.1e-04	0.4826
2055	-116.5999	-116.5999	-89.5466	0.7680	74.5180	0.6404	2.1e-04	0.4817
2056	-116.6039	-116.6039	-89.0417	0.7636	75.1400	0.6455	2.1e-04	0.4818
2057	-116.5852	-116.5852	-90.6060	0.7772	73.2220	0.6292	2.1e-04	0.4819
2058	-116.5913	-116.5913	-89.7433	0.7697	74.2738	0.6382	2.1e-04	0.4823
2059	-116.5990	-116.5990	-89.9183	0.7712	74.0725	0.6364	2.1e-04	0.4822
2060	-116.6065	-116.6065	-88.6935	0.7606	75.5642	0.6492	2.1e-04	0.4818
2061	-116.5942	-116.5942	-91.2972	0.7830	72.3950	0.6220	2.1e-04	0.4824
2062	-116.5869	-116.5869	-90.3760	0.7752	73.5261	0.6317	2.1e-04	0.4828
2063	-116.6137	-116.6137	-88.5998	0.7598	75.6599	0.6500	2.1e-04	0.4822
2064	-116.6126	-116.6126	-87.9271	0.7540	76.4508	0.6568	2.1e-04	0.4813
2065	-116.6091	-116.6091	-89.6297	0.7686	74.4636	0.6397	2.1e-04	0.4823
2066	-116.6088	-116.6088	-89.6928	0.7692	74.2742	0.6381	2.1e-04	0.4822
2067	-116.5946	-116.5946	-89.7897	0.7701	74.1107	0.6368	2.1e-04	0.4819
2068	-116.6049	-116.6049	-89.0427	0.7636	75.1244	0.6456	2.1e-04	0.4816
2069	-116.6099	-116.6099	-88.0420	0.7550	76.3075	0.6557	2.1e-04	0.4813
2070	-116.6229	-116.6229	-88.8565	0.7619	75.3576	0.6475	2.1e-04	0.4822
2071	-116.5828	-116.5828	-89.6532	0.7690	74.4020	0.6392	2.1e-04	0.4818
2072	-116.6057	-116.6057	-88.4679	0.7587	75.7963	0.6512	2.1e-04	0.4820
2073	-116.5930	-116.5930	-90.6621	0.7776	73.1638	0.6286	2.1e-04	0.4811
2074	-116.5962	-116.5962	-91.1865	0.7821	72.5340	0.6232	2.1e-04	0.4831
2075	-116.6001	-116.6001	-88.1232	0.7558	76.1883	0.6546	2.1e-04	0.4819
2076	-116.6097	-116.6097	-89.4952	0.7675	74.5669	0.6407	2.1e-04	0.4814
2077	-116.5863	-116.5863	-89.3963	0.7668	74.7105	0.6419	2.1e-04	0.4817
2078	-116.5860	-116.5860	-90.7672	0.7785	72.9885	0.6271	2.1e-04	0.4821
2079	-116.5939	-116.5939	-90.1016	0.7728	73.8664	0.6346	2.1e-04	0.4821
2080	-116.6004	-116.6004	-88.3654	0.7578	75.9386	0.6524	2.1e-04	0.4819
2081	-116.6063	-116.6063	-89.2786	0.7656	74.7935	0.6426	2.1e-04	0.4818
2082	-116.6084	-116.6084	-89.1716	0.7647	74.9435	0.6439	2.1e-04	0.4820
2083	-116.5914	-116.5914	-89.7570	0.7698	74.2769	0.6382	2.1e-04	0.4822
2084	-116.5939	-116.5939	-88.1922	0.7564	76.1211	0.6541	2.1e-04	0.4815
2085	-116.5976	-116.5976	-90.6578	0.7775	73.0598	0.6276	2.1e-04	0.4817
2086	-116.6040	-116.6040	-90.4844	0.7760	73.3632	0.6302	2.1e-04	0.4823
2087	-116.6070	-116.6070	-89.9973	0.7718	74.0094	0.6358	2.1e-04	0.4828
2088	-116.5980	-116.5980	-87.3141	0.7488	77.0330	0.6619	2.1e-04	0.4815
2089	-116.6310	-116.6310	-88.1815	0.7561	76.1448	0.6542	2.1e-04	0.4816
2090	-116.5752	-116.5752	-91.8306	0.7877	71.6928	0.6158	2.1e-04	0.4825
2091	-116.5797	-116.5797	-92.4697	0.7932	70.8027	0.6083	2.1e-04	0.4830
2092	-116.5679	-116.5679	-91.2100	0.7825	72.4047	0.6220	2.1e-04	0.4818
2093	-116.5957	-116.5957	-90.1502	0.7732	73.8108	0.6342	2.1e-04	0.4823
2094	-116.5976	-116.5976	-90.2237	0.7738	73.6943	0.6332	2.1e-04	0.4829
2095	-116.6175	-116.6175	-88.7047	0.7606	75.5184	0.6488	2.1e-04	0.4829
2096	-116.5937	-116.5937	-88.3004	0.7573	75.9919	0.6529	2.1e-04	0.4823
2097	-116.6154	-116.6154	-88.5491	0.7593	75.7318	0.6507	2.1e-04	0.4823
2098	-116.5916	-116.5916	-88.9469	0.7629	75.2240	0.6464	2.1e-04	0.4825
2099	-116.6102	-116.6102	-88.8409	0.7619	75.3721	0.6477	2.1e-04	0.4830
2100	-116.5998	-116.5998	-89.6050	0.7685	74.4761	0.6399	2.1e-04	0.4830
2101	-116.5966	-116.5966	-92.5783	0.7940	70.7597	0.6079	2.1e-04	0.4825
2102	-116.6133	-116.6133	-89.8106	0.7702	74.2004	0.6376	2.1e-04	0.4829
2103	-116.5926	-116.5926	-87.9014	0.7539	76.4547	0.6569	2.1e-04	0.4836
2104	-116.5882	-116.5882	-91.0434	0.7809	72.6981	0.6246	2.1e-04	0.4823
2105	-116.5995	-116.5995	-91.0466	0.7808	72.7109	0.6247	2.1e-04	0.4825
2106	-116.5861	-116.5861	-89.7132	0.7695	74.2552	0.6380	2.1e-04	0.4833
2107	-116.6082	-116.6082	-89.6726	0.7690	74.3626	0.6389	2.1e-04	0.4831
2108	-116.6029	-116.6029	-90.3155	0.7746	73.6154	0.6324	2.1e-04	0.4821
2109	-116.6083	-116.6083	-89.8708	0.7707	74.1519	0.6371	2.1e-04	0.4820
2110	-116.6084	-116.6084	-91.4102	0.7839	72.2415	0.6207	2.1e-04	0.4828
2111	-116.5939	-116.5939	-88.9170	0.7626	75.2597	0.6466	2.1e-04	0.4822
2112	-116.5833	-116.5833	-89.2066	0.7652	74.9370	0.6438	2.1e-04	0.4814
2113	-116.6008	-116.6008	-89.8531	0.7706	74.1330	0.6369	2.1e-04	0.4821
2114	-116.5991	-116.5991	-91.8816	0.7880	71.6430	0.6156	2.1e-04	0.4823
2115	-116.5837	-116.5837	-90.5397	0.7766	73.3256	0.6300	2.1e-04	0.4829
2116	-116.5985	-116.5985	-90.4444	0.7757	73.4396	0.6310	2.1e-04	0.4829
2117	-116.5932	-116.5932	-89.1052	0.7642	75.0418	0.6448	2.1e-04	0.4823
2118	-116.6172	-116.6172	-87.8608	0.7534	76.4762	0.6571	2.1e-04	0.4829
2119	-116.6130	-116.6130	-89.5595	0.7680	74.4648	0.6397	2.1e-04	0.4831
2120	-116.6101	-116.6101	-88.8118	0.7616	75.4219	0.6480	2.1e-04	0.4821
2121	-116.6055	-116.6055	-88.6711	0.7604	75.5855	0.6494	2.1e-04	0.4829
2122	-116.6039	-116.6039	-90.8524	0.7792	72.9033	0.6262	2.1e-04	0.4836
2123	-116.5923	-116.5923	-90.1502	0.7732	73.7964	0.6341	2.1e-04	0.4832
2124	-116.6072	-116.6072	-89.6576	0.7689	74.3941	0.6392	2.1e-04	0.4822
2125	-116.6071	-116.6071	-88.4186	0.7583	75.8358	0.6516	2.1e-04	0.4820
2126	-116.6129	-116.6129	-88.8209	0.7617	75.4198	0.6480	2.1e-04	0.4829
2127	-116.5930	-116.5930	-86.7969	0.7444	77.6879	0.6675	2.1e-04	0.4835
2128	-116.5951	-116.5951	-88.8008	0.7616	75.4099	0.6478	2.1e-04	0.4827
2129	-116.6081	-116.6081	-89.4212	0.7669	74.6083	0.6410	2.1e-04	0.4821
2130	-116.6001	-116.6001	-88.6289	0.7601	75.5465	0.6491	2.1e-04	0.4833
2131	-116.6038	-116.6038	-87.6907	0.7520	76.7254	0.6591	2.1e-04	0.4828
2132	-116.6137	-116.6137	-86.6533	0.7431	77.8035	0.6686	2.1e-04	0.4821
2133	-116.6055	-116.6055	-88.4715	0.7587	75.8232	0.6514	2.1e-04	0.4824
2134	-116.5939	-116.5939	-89.3149	0.7660	74.6920	0.6417	2.1e-04	0.4830
2135	-116.5962	-116.5962	-89.8009	0.7702	74.2147	0.6376	2.1e-04	0.4828
2136	-116.5873	-116.5873	-89.9017	0.7711	74.1002	0.6366	2.1e-04	0.4822
2137	-116.5987	-116.5987	-87.8188	0.7532	76.5232	0.6574	2.1e-04	0.4820
2138	-116.5974	-116.5974	-88.8866	0.7623	75.2871	0.6468	2.1e-04	0.4830
2139	-116.6001	-116.6001	-89.5110	0.7677	74.5726	0.6408	2.1e-04	0.4830
2140	-116.6103	-116.6103	-88.2746	0.7570	76.0499	0.6534	2.1e-04	0.4821
2141	-116.5955	-116.5955	-90.1504	0.7732	73.8027	0.6342	2.1e-04	0.4819
2142	-116.6049	-116.6049	-90.7265	0.7781	73.0966	0.6281	2.1e-04	0.4829
2143	-116.5943	-116.5943	-92.8218	0.7961	70.3447	0.6044	2.1e-04	0.4827
2144	-116.5723	-116.5723	-92.1694	0.7907	71.2570	0.6122	2.1e-04	0.4823
2145	-116.6022	-116.6022	-89.9293	0.7712	74.0561	0.6363	2.1e-04	0.4818
2146	-116.5957	-116.5957	-88.9327	0.7627	75.2147	0.6463	2.1e-04	0.4826
2147	-116.5942	-116.5942	-88.9930	0.7633	75.1870	0.6461	2.1e-04	0.4830
2148	-116.5988	-116.5988	-89.2649	0.7656	74.8864	0.6433	2.1e-04	0.4829
2149	-116.6039	-116.6039	-87.2987	0.7487	77.1308	0.6627	2.1e-04	0.4821
2150	-116.5997	-116.5997	-88.8064	0.7616	75.4205	0.6480	2.1e-04	0.4827
2151	-116.5904	-116.5904	-88.6886	0.7607	75.5348	0.6491	2.1e-04	0.4824
2152	-116.6129	-116.6129	-90.0953	0.7726	73.8366	0.6344	2.1e-04	0.4819
2153	-116.6045	-116.6045	-88.2899	0.7572	76.0428	0.6532	2.1e-04	0.4826
2154	-116.6055	-116.6055	-86.8819	0.7451	77.5990	0.6668	2.1e-04	0.4830
2155	-116.5941	-116.5941	-89.2760	0.7657	74.6104	0.6411	2.1e-04	0.4821
2156	-116.6029	-116.6029	-89.3089	0.7659	74.8101	0.6428	2.1e-04	0.4817
2157	-116.5971	-116.5971	-88.9618	0.7630	75.2254	0.6463	2.1e-04	0.4817
2158	-116.5930	-116.5930	-90.3263	0.7747	73.5838	0.6322	2.1e-04	0.4819
2159	-116.5931	-116.5931	-89.4287	0.7670	74.6516	0.6414	2.1e-04	0.4813
2160	-116.6111	-116.6111	-89.9227	0.7711	74.0896	0.6366	2.1e-04	0.4805
2161	-116.6013	-116.6013	-91.9669	0.7887	71.5046	0.6143	2.1e-04	0.4814
2162	-116.6140	-116.6140	-88.9229	0.7625	75.2558	0.6466	2.1e-04	0.4812
2163	-116.5958	-116.5958	-89.3888	0.7667	74.7284	0.6420	2.1e-04	0.4812
2164	-116.5832	-116.5832	-89.7205	0.7696	74.3017	0.6384	2.1e-04	0.4806
2165	-116.5879	-116.5879	-88.6278	0.7602	75.5760	0.6494	2.1e-04	0.4810
2166	-116.6163	-116.6163	-89.1169	0.7642	75.0773	0.6450	2.1e-04	0.4811
2167	-116.6058	-116.6058	-90.4546	0.7757	73.4593	0.6311	2.1e-04	0.4813
2168	-116.6063	-116.6063	-89.7267	0.7695	74.2408	0.6379	2.1e-04	0.4808
2169	-116.6018	-116.6018	-89.5388	0.7679	74.5373	0.6405	2.1e-04	0.4811
2170	-116.6056	-116.6056	-91.4706	0.7844	72.1826	0.6202	2.1e-04	0.4813
2171	-116.5925	-116.5925	-90.2042	0.7737	73.7268	0.6334	2.1e-04	0.4813
2172	-116.6109	-116.6109	-89.4154	0.7668	74.6867	0.6418	2.1e-04	0.4807
2173	-116.5976	-116.5976	-91.5829	0.7855	72.0155	0.6189	2.1e-04	0.4813
2174	-116.6029	-116.6029	-88.3372	0.7576	75.9445	0.6525	2.1e-04	0.4815
2175	-116.6040	-116.6040	-90.3776	0.7751	73.4622	0.6313	2.1e-04	0.4812
2176	-116.5993	-116.5993	-88.3184	0.7575	75.9952	0.6529	2.1e-04	0.4807
2177	-116.6161	-116.6161	-89.9473	0.7713	74.0552	0.6362	2.1e-04	0.4813
2178	-116.5940	-116.5940	-91.1262	0.7816	72.5781	0.6236	2.1e-04	0.4814
2179	-116.5999	-116.5999	-90.5877	0.7769	73.2907	0.6296	2.1e-04	0.4814
2180	-116.6042	-116.6042	-91.6628	0.7861	71.9194	0.6180	2.1e-04	0.4807
2181	-116.5922	-116.5922	-91.2893	0.7830	72.3870	0.6219	2.1e-04	0.4813
2182	-116.6069	-116.6069	-89.6263	0.7686	74.4309	0.6395	2.1e-04	0.4812
2183	-116.5994	-116.5994	-91.4042	0.7839	72.2648	0.6208	2.1e-04	0.4811
2184	-116.6016	-116.6016	-90.5993	0.7770	73.2671	0.6295	2.1e-04	0.4807
2185	-116.5938	-116.5938	-91.6712	0.7862	71.8178	0.6171	2.1e-04	0.4812
2186	-116.6131	-116.6131	-90.4405	0.7756	73.4717	0.6312	2.1e-04	0.4812
2187	-116.5936	-116.5936	-89.3217	0.7661	74.7483	0.6423	2.1e-04	0.4813
2188	-116.5735	-116.5735	-91.7850	0.7874	71.7612	0.6165	2.1e-04	0.4806
2189	-116.5908	-116.5908	-90.0921	0.7727	73.8598	0.6347	2.1e-04	0.4812
2190	-116.5778	-116.5778	-90.7526	0.7785	73.0413	0.6275	2.1e-04	0.4814
2191	-116.5763	-116.5763	-90.4501	0.7759	73.4119	0.6307	2.1e-04	0.4820
2192	-116.6009	-116.6009	-87.3912	0.7495	76.6488	0.6587	2.1e-04	0.4808
2193	-116.5948	-116.5948	-90.0111	0.7720	73.9576	0.6355	2.1e-04	0.4813
2194	-116.5983	-116.5983	-91.0118	0.7806	72.7481	0.6250	2.1e-04	0.4819
2195	-116.5988	-116.5988	-89.7351	0.7696	74.3157	0.6385	2.1e-04	0.4814
2196	-116.6068	-116.6068	-91.3078	0.7830	72.2995	0.6210	2.1e-04	0.4805
2197	-116.5916	-116.5916	-88.7122	0.7609	75.4194	0.6480	2.1e-04	0.4815
2198	-116.6000	-116.6000	-90.5354	0.7765	73.3023	0.6298	2.1e-04	0.4813
2199	-116.6013	-116.6013	-89.4694	0.7673	74.4819	0.6400	2.1e-04	0.4815
2200	-116.5826	-116.5826	-91.6423	0.7861	71.9365	0.6181	2.1e-04	0.4810
2201	-116.6057	-116.6057	-90.2942	0.7744	73.6261	0.6326	2.1e-04	0.4814
2202	-116.5892	-116.5892	-90.5546	0.7767	73.2540	0.6293	2.1e-04	0.4813
2203	-116.6086	-116.6086	-90.6316	0.7772	73.2458	0.6292	2.1e-04	0.4816
2204	-116.6086	-116.6086	-92.0820	0.7897	71.3810	0.6132	2.1e-04	0.4811
2205	-116.5941	-116.5941	-89.7953	0.7702	74.1408	0.6369	2.1e-04	0.4810
2206	-116.5897	-116.5897	-91.8567	0.7879	71.6700	0.6158	2.1e-04	0.4817
2207	-116.6008	-116.6008	-90.0514	0.7723	73.9459	0.6352	2.1e-04	0.4814
2208	-116.5898	-116.5898	-89.1823	0.7649	74.9531	0.6440	2.1e-04	0.4807
2209	-116.6147	-116.6147	-89.4147	0.7668	74.7188	0.6419	2.1e-04	0.4812
2210	-116.5920	-116.5920	-90.8663	0.7794	72.8634	0.6260	2.1e-04	0.4816
2211	-116.5996	-116.5996	-89.0326	0.7636	75.1507	0.6457	2.1e-04	0.4815
2212	-116.5934	-116.5934	-90.8121	0.7789	72.9980	0.6271	2.1e-04	0.4807
2213	-116.6011	-116.6011	-90.8118	0.7788	73.0052	0.6272	2.1e-04	0.4810
2214	-116.6026	-116.6026	-90.5249	0.7764	73.2858	0.6297	2.1e-04	0.4813
2215	-116.6273	-116.6273	-90.0059	0.7717	73.9363	0.6352	2.1e-04	0.4813
2216	-116.6123	-116.6123	-90.5817	0.7768	73.3021	0.6297	2.1e-04	0.4806
2217	-116.5971	-116.5971	-88.6582	0.7604	75.5490	0.6491	2.1e-04	0.4810
2218	-116.5997	-116.5997	-90.4714	0.7759	73.4233	0.6307	2.1e-04	0.4814
2219	-116.6002	-116.6002	-89.8553	0.7706	74.1611	0.6371	2.1e-04	0.4817
2220	-116.5926	-116.5926	-90.2246	0.7738	73.7149	0.6333	2.1e-04	0.4810
2221	-116.6058	-116.6058	-90.2186	0.7737	73.6739	0.6331	2.1e-04	0.4814
2222	-116.6281	-116.6281	-87.5759	0.7509	76.8522	0.6604	2.1e-04	0.4815
2223	-116.6036	-116.6036	-90.5242	0.7763	73.3574	0.6303	2.1e-04	0.4818
2224	-116.6058	-116.6058	-89.6290	0.7686	74.4043	0.6392	2.1e-04	0.4807
2225	-116.5969	-116.5969	-90.5978	0.7770	73.2426	0.6293	2.1e-04	0.4811
2226	-116.5833	-116.5833	-91.2611	0.7828	72.3853	0.6219	2.1e-04	0.4814
2227	-116.5876	-116.5876	-91.2997	0.7831	72.3856	0.6219	2.1e-04	0.4815
2228	-116.6063	-116.6063	-89.9856	0.7717	74.0027	0.6358	2.1e-04	0.4808
2229	-116.5970	-116.5970	-89.7394	0.7697	74.3029	0.6384	2.1e-04	0.4810
2230	-116.6059	-116.6059	-89.0689	0.7638	75.1000	0.6452	2.1e-04	0.4815
2231	-116.5872	-116.5872	-90.2449	0.7741	73.6722	0.6330	2.1e-04	0.4815
2232	-116.6061	-116.6061	-90.7759	0.7785	73.0524	0.6276	2.1e-04	0.4810
2233	-116.6036	-116.6036	-88.8781	0.7622	75.3327	0.6472	2.1e-04	0.4812
2234	-116.5890	-116.5890	-91.9454	0.7886	71.5710	0.6149	2.1e-04	0.4813
2235	-116.6047	-116.6047	-88.6780	0.7605	75.5845	0.6493	2.1e-04	0.4815
2236	-116.5954	-116.5954	-91.5903	0.7855	71.9364	0.6180	2.1e-04	0.4818
2237	-116.5958	-116.5958	-90.4661	0.7759	73.3997	0.6307	2.1e-04	0.4817
2238	-116.6131	-116.6131	-88.7830	0.7613	75.4462	0.6483	2.1e-04	0.4821
2239	-116.6118	-116.6118	-89.9137	0.7711	74.1003	0.6367	2.1e-04	0.4813
2240	-116.6156	-116.6156	-87.9874	0.7545	76.3299	0.6559	2.1e-04	0.4813
2241	-116.5857	-116.5857	-90.5512	0.7767	73.3174	0.6299	2.1e-04	0.4815
2242	-116.5995	-116.5995	-89.9453	0.7714	74.0491	0.6363	2.1e-04	0.4815
2243	-116.6103	-116.6103	-90.2401	0.7739	73.7103	0.6333	2.1e-04	0.4816
2244	-116.6027	-116.6027	-89.6593	0.7689	74.4146	0.6393	2.1e-04	0.4816
2245	-116.5917	-116.5917	-89.8219	0.7704	74.1648	0.6372	2.1e-04	0.4815
2246	-116.5944	-116.5944	-90.1868	0.7735	73.7697	0.6338	2.1e-04	0.4816
2247	-116.5989	-116.5989	-87.2728	0.7485	77.1755	0.6631	2.1e-04	0.4821
2248	-116.6005	-116.6005	-90.4977	0.7761	73.3872	0.6306	2.1e-04	0.4817
2249	-116.5981	-116.5981	-91.1400	0.7817	72.5827	0.6236	2.1e-04	0.4812
2250	-116.6233	-116.6233	-89.5612	0.7680	74.5478	0.6405	2.1e-04	0.4827
2251	-116.5876	-116.5876	-89.9837	0.7718	73.9749	0.6356	2.1e-04	0.4816
2252	-116.6109	-116.6109	-88.8194	0.7617	75.4138	0.6480	2.1e-04	0.4808
2253	-116.6184	-116.6184	-89.5016	0.7675	74.5609	0.6407	2.1e-04	0.4811
2254	-116.5929	-116.5929	-92.1174	0.7901	71.3261	0.6128	2.1e-04	0.4817
2255	-116.6019	-116.6019	-90.4837	0.7760	73.3813	0.6305	2.1e-04	0.4814
2256	-116.6054	-116.6054	-88.5007	0.7590	75.7890	0.6511	2.1e-04	0.4815
2257	-116.5841	-116.5841	-91.7660	0.7871	71.7860	0.6167	2.1e-04	0.4816
2258	-116.6019	-116.6019	-90.3443	0.7748	73.5035	0.6315	2.1e-04	0.4821
2259	-116.5925	-116.5925	-92.3077	0.7917	71.0908	0.6108	2.1e-04	0.4821
2260	-116.6012	-116.6012	-91.6897	0.7864	71.8912	0.6176	2.1e-04	0.4811
2261	-116.5920	-116.5920	-89.4003	0.7668	74.7090	0.6419	2.1e-04	0.4811
2262	-116.6136	-116.6136	-90.1043	0.7727	73.8833	0.6348	2.1e-04	0.4822
2263	-116.6067	-116.6067	-88.8380	0.7619	75.3847	0.6477	2.1e-04	0.4815
2264	-116.6023	-116.6023	-88.6088	0.7599	75.6294	0.6498	2.1e-04	0.4811
2265	-116.6093	-116.6093	-90.6015	0.7770	73.2755	0.6295	2.1e-04	0.4814
2266	-116.6016	-116.6016	-88.9056	0.7625	75.2984	0.6469	2.1e-04	0.4820
2267	-116.5896	-116.5896	-89.7205	0.7695	74.2930	0.6383	2.1e-04	0.4823
2268	-116.5886	-116.5886	-89.5218	0.7678	74.5464	0.6405	2.1e-04	0.4821
2269	-116.6009	-116.6009	-89.1292	0.7644	75.0161	0.6445	2.1e-04	0.4814
2270	-116.5842	-116.5842	-90.2444	0.7741	73.6687	0.6330	2.1e-04	0.4830
2271	-116.5988	-116.5988	-88.6669	0.7604	75.5655	0.6493	2.1e-04	0.4824
2272	-116.6083	-116.6083	-89.5192	0.7677	74.5629	0.6405	2.1e-04	0.4816
2273	-116.6115	-116.6115	-89.5512	0.7679	74.4468	0.6396	2.1e-04	0.4825
2274	-116.5929	-116.5929	-89.9150	0.7712	74.0722	0.6364	2.1e-04	0.4829
